kind,date,script,tier,width_R1,nominal,evidence,idea,width,width_raw
PRICED,2026-09-06,2026-09-06_small-cap-slower-trend_B,R3,,439.0,row-text:size,"52 small-cap-slower-trend: reproduction of idea 49 on the 439-name sub-$2B panel (no-filter EWall control @75% gross, weekly)",169.34181003570606,439.0
PRICED,2026-09-06,2026-09-06_small-cap-slower-trend_B,R0,,,,"[MAB] 52 MECHANISM: the 200d band is a near-pure CHURN dial (6 bands x 3 cadences x 2 gates x 2 constructions = 72 pts, all reported, each also at 0 bps)",,
PRICED,2026-09-06,2026-09-06_small-cap-slower-trend_B,R0,,,,[MAB] 52 best cell in the grid: RESPREAD / 200d-band-only / b=0.08 / quarterly,,
PRICED,2026-09-06,2026-09-06_small-cap-slower-trend_B,R0,,,,"[MAB] 52 rule 8 walk-forward ((band, cadence) chosen on 2010-2016 by IS Sharpe inside each of the 4 gate x construction arms; 2017-2026 read once)",,
PRICED,2026-09-06,2026-09-06_small-cap-slower-trend_B,R0,,,,[MAB] 52 BY-PRODUCT: cost survivability. Annual turnover 13.4x (idea 49's hard weekly cell) -> 2.2x (banded quarterly),,
PRICED,2026-09-06,2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C,R1,0.5108168316831683,,"breadth_IS,breadth_OOS","284 within-stratum ordering (q=0.5 fixed, k=40, 60 draws): breadth vs OOS Sharpe",0.5108168316831683,0.5108168316831683
PRICED,2026-09-06,2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C,R1,0.5108168316831683,,"breadth_IS,breadth_OOS",284 within-stratum ordering: mean pairwise CORRELATION vs OOS Sharpe,0.5108168316831683,0.5108168316831683
PRICED,2026-09-06,2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C,R1,0.5108168316831683,,"breadth_IS,breadth_OOS",284 within-stratum ordering: DISPERSION and eligible-set VOL vs OOS Sharpe,0.5108168316831683,0.5108168316831683
PRICED,2026-09-06,2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C,R1,0.5108168316831683,,"breadth_IS,breadth_OOS","284 rule 8 walk-forward inside q=0.5 (6 selectors pre-registered with directions; IS<=2016 chooses one of 60 panels, 2017-2026 read once)",0.5108168316831683,0.5108168316831683
PRICED,2026-09-06,2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C,R1,0.5108168316831683,,"breadth_IS,breadth_OOS","284 KEEP paths, all 525 cells (105 panels x EWall/CAND10/CAND20/v1/v2, k=40, 10 bps, weekly, next-day)",0.5108168316831683,0.5108168316831683
PRICED,2026-09-06,2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C,R1,0.5110176282051282,,breadth_IS,"294 sector labelling quality (ETFBETA argmax-IS-correlation vs 9 sector SPDRs, checked against hardcoded GICS on BSTK100)",0.5110176282051282,0.5110176282051282
PRICED,2026-09-06,2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C,R1,0.5110176282051282,,breadth_IS,"294 is within-stratum CORR the same statistic as sector concentration? Spearman(corr_IS, Herfindahl), q=0.5 fixed, 60 panels",0.5110176282051282,0.5110176282051282
PRICED,2026-09-06,2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C,R1,0.5110176282051282,,breadth_IS,"294 corr -> OOS Sharpe re-fitted WITH the sector control (partial Spearman, q=0.5)",0.5110176282051282,0.5110176282051282
PRICED,2026-09-06,2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C,R1,0.5110176282051282,,breadth_IS,"294 rule 8 walk-forward inside q=0.5 (8 selectors pre-registered with directions + reverse sign checks; IS<=2016 picks one of 60 panels, 2017-2026 read once)",0.5110176282051282,0.5110176282051282
PRICED,2026-09-06,2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C,R1,0.5110176282051282,,breadth_IS,"294 KEEP paths, all 500 cells (100 panels x EWall/CAND10/CAND20/v1/v2, k=40, 10 bps, weekly, next-day)",0.5110176282051282,0.5110176282051282
PRICED,2026-09-06,2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud,R3,,56.0,row-text:panel(u56),"298 exposure-share of the de-gross cost, QUANTILE gate (c_t ≡ x by construction, no timing content), U56/B136/SMALL439, c_bar 0.14→0.96",38.442996742671006,56.0
PRICED,2026-09-06,2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud,R0,,,,"298 exposure-share of the de-gross cost, MA-THRESH gate (px > ma200·(1+θ)), the record's OWN gate form, θ +0.30 → -0.40",,
PRICED,2026-09-06,2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud,R0,,,,"298 PANEL or GATE LEVEL? `share ~ 1 + c_bar + panel + family + cadence`, 162 cells",,
PRICED,2026-09-06,2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud,R0,,,,"298 rule 8 on the DELIVERABLE (WF-B): fit `share ~ 1 + c_bar` on IS cells, predict OOS share; two naive constants read once",,
PRICED,2026-09-06,2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud,R0,,,,"298 KEEP paths, all 324 books (3 panels × 2 families × 9 levels × 3 cadences × 2 constructions, 10 bps, 75% gross, next-day)",,
PRICED,2026-09-06,2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud,R3,,50.0,row-text:size,"298 BY-PRODUCT (PARK): U56 top-50%-of-live-names-by-distance-above-ma200, equal weight, 75% gross, MONTHLY, cash for the rest — chosen IS-only by rule 8",34.32410423452769,50.0
PRICED,2026-09-06,2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B,R2,,36.0,n,"297 H1 SIGN GENERALITY: is the de-gross timing residual negative off the sub-$2B panel? (36 cells/panel, 0 bps decomposition)",34.957328990228014,36.0
PRICED,2026-09-06,2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B,R2,,36.0,n,[MAB] 297 H2/H3 DIAL-DEPENDENCE: does the residual widen with band width and slower cadence?,34.957328990228014,36.0
PRICED,2026-09-06,2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B,R2,,36.0,n,"[MAB] 297 H4 THE LIVE BOOK: RULES v2 decomposed against its own RESPREAD twin (U56, band 0.03, weekly, 0.75 gross, exact reconstruction 0.0e+00)",34.957328990228014,36.0
PRICED,2026-09-06,2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B,R2,,36.0,n,"[MAB] 297 rule 8 walk-forward (band, cadence picked on <=2016-12-31 inside each of 12 panel x gate x construction arms; 2017-2026 read once) + KEEP paths on all 216 cells",34.957328990228014,36.0
PRICED,2026-09-06,2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C,R3,,439.0,row-text:panel(small439),"300 HEADLINE: MA-THRESH minus MATCHED QUANTILE-M (same ranking, same mean exposure, only the depth moves), DEGROSS, SMALL439, 27 cells",169.34181003570606,439.0
PRICED,2026-09-06,2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C,R0,,,,"[MAB] 300 B_MATCH validity gate + residual reproduction (idea 298's reading, re-measured under the matching)",,
PRICED,2026-09-06,2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C,R0,,,,"300 EXACT ATTRIBUTION of the 0-bps DEGROSS CAGR difference (identity, closes to 1.78e-15 pp): dCAGR0_dg = SELECTION + LEVEL + TIMING",,
PRICED,2026-09-06,2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C,R0,,,,"300 rule 8 WF-A (theta, cadence picked by IS Sharpe inside each family × construction arm; 2017-2026 read once)",,
PRICED,2026-09-06,2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C,R0,,,,300 rule 8 WF-B (family choice) + **WF-C: does idea 298's constant-residual discount walk forward?**,,
PRICED,2026-09-06,2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud,R0,,,,"293 corr rho_within across the FULL q x k cross (9 strata x 60 seeded k-name draws, 540 constructed panels; q = small-cap share, k = width)",,
PRICED,2026-09-06,2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud,R0,,,,293 which dial moves the corr ordering: cap mix q or width k?,,
PRICED,2026-09-06,2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud,R0,,,,"293 rule 8 walk-forward in EVERY stratum (6 selectors pre-registered with directions + reverse sign checks; IS<=2016 picks 1 of 60 panels, 2017-2026 read once)",,
PRICED,2026-09-06,2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud,R0,,,,"293 KEEP paths, all 2,725 cells (545 panels x EWall/CAND10/CAND20/v1/v2, 10 bps, weekly, 75% gross, next-day)",,
PRICED,2026-09-06,2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud,R0,,,,"293 the one 4b-clearing S_CORR pick (k=20, q=0.25, panel k20~q0.250~s48), CAND20",,
PRICED,2026-09-06,2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud,R0,,,,"302 HEADLINE: is MONTHLY the least-negative cadence for the de-gross timing residual, or a rebalance-PHASE draw? (4W at all 4 phases, 13W at all 13, vs idea 297's calendar M/Q)",,
PRICED,2026-09-06,2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud,R0,,,,"302 A1 phase spread vs effect size (panel-mean resid0 over all phases, FULL)",,
PRICED,2026-09-06,2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud,R0,,,,302 A3 where the CALENDAR points sit inside their own block phase distributions,,
PRICED,2026-09-06,2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud,R0,,,,302 A4 the 6 non-negative cells (idea 297: all monthly),,
PRICED,2026-09-06,2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud,R0,,,,302 A5 rule 8 on the ESTIMATOR: does phase averaging predict the OOS residual better than phase 0?,,
PRICED,2026-09-06,2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud,R0,,,,"[MAB] 302 KEEP paths, 360 MEANPH cells (3 panels x 2 gates x 6 bands x 5 cadence points x 2 constructions, 10 bps, 75% gross, t+1)",,
PRICED,2026-09-06,2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud,R0,,,,"[MAB] 302 rule 8 walk-forward ((band, cadence) chosen on IS Sharpe inside each of 12 panel x gate x construction arms; 2017-2026 read once)",,
PRICED,2026-09-06,2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud,R0,,,,"[MAB] 296 HEADLINE: every published de-gross claim re-quoted against its zero-parameter CONSTANT-LEVERAGE REPLAY (162 cells = 3 panels x 3 families x 3 cadences x 6 bands, 10 bps)",,
PRICED,2026-09-06,2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud,R0,,,,"296 D1/D5 de-grossing against its own selection at constant leverage (REPLAY-RS: same names, same relative weights, timing removed)",,
PRICED,2026-09-06,2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud,R3,,56.0,row-text:panel(universe.json),"296 THE LIVE BOOK vs its own two replays (RULES v2, universe.json, 200d +/-3%, weekly, realised mean gross 0.5215)",38.442996742671006,56.0
PRICED,2026-09-06,2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud,R0,,,,296 D3 idea 290's exposure share on the wider corpus,,
PRICED,2026-09-06,2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud,R0,,,,"296 D4 KEEP paths, all 162 cells, DG vs its zero-parameter replay",,
PRICED,2026-09-06,2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud,R0,,,,"[MAB] 296 D6 rule 8 walk-forward ((band, cadence) chosen on IS Sharpe inside each of 9 panel x family arms, BOTH sides re-selected on their own IS; 2017-2026 read once)",,
PRICED,2026-09-06,2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C,R3,,56.0,row-text:panel(u56),"304 H1 existence: constant gross matching the live book's -12.05% MaxDD (U56, b=0.03, RESPREAD twin)",38.442996742671006,56.0
PRICED,2026-09-06,2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C,R0,,,,[MAB] 304 H2 THE CAPITAL CLAIM: does the static twin beat the live book at matched drawdown,,
PRICED,2026-09-06,2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C,R0,,,,[MAB] 304 H3 three-way at matched -12.05% MaxDD: what the exposure ladder actually buys,,
PRICED,2026-09-06,2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C,R0,,,,"[MAB] 304 H4 rule-8 walk-forward (band by IS Sharpe, gross matched to the live book's IS MaxDD -7.89% on 2009-2016; 2017-2026 read once)",,
PRICED,2026-09-06,2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C,R0,,,,[MAB] 304 KEEP paths over the full 442-point (2 panels x 6 bands x 17 gross x DEGROSS/RESPREAD/EWALL) ladder,,
PRICED,2026-09-06,2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud,R2,,36.0,n,"[MAB] 303 rule 8 walk-forward ((band, cadence) chosen on IS Sharpe inside each of 12 NEW-corpus arms; 2017-2026 read once) + both KEEP paths on all 216 NEW cells",34.957328990228014,36.0
PRICED,2026-09-06,2026-09-06_trend-filter-by-market-cap_cloud,R2,,39.0,n,"51R H1 replication gate (SMALL439, MAVOL, lb 200, weekly, RESPREAD, idea 49's own window) — INDEPENDENT cloud replication, run concurrently with lane B's idea 51",37.87043973941368,39.0
PRICED,2026-09-06,2026-09-06_trend-filter-by-market-cap_cloud,R2,,39.0,n,"51R H2 the filter ALONE at matched gross (EW-eligible vs EW-all, no ranking, same 75% gross) on all three universes",37.87043973941368,39.0
PRICED,2026-09-06,2026-09-06_trend-filter-by-market-cap_cloud,R2,,39.0,n,"51R rule 8 walk-forward ((cadence, lookback) chosen on IS Sharpe inside each of 18 panel x gate x construction arms; 2017-2026 read once) + both KEEP paths",37.87043973941368,39.0
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 N20,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 NF20,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 F0.25,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 F0.35,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 F0.45,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 F0.55,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 F0.85,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 F1.00,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.10 f0.25,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.10 f0.35,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.10 f0.45,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.10 f0.55,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.20 f0.25,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.20 f0.35,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.20 f0.45,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.20 f0.55,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.30 f0.25,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.30 f0.35,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.30 f0.45,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.30 f0.55,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.40 f0.25,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.40 f0.35,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.40 f0.45,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 HYB q0.40 f0.55,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 DEC cash q0.20,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 DEC half q0.20,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 DEC frac q0.20 f0.35,18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,"48 rule 8 walk-forward ((q,f) on 2009-2016 only, 2017-2026 read once)",18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,48 H3 what the narrow leg buys (q=0.20 fixed; CASH vs HALF gross vs FRAC f=0.35),18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_breadth-adaptive-count-2022_B,R1,18.036269430051814,,names,"48 BY-PRODUCT: the pre-registered breadth flag as a plain CASH gate on NF20 (1 param, q=0.20)",18.036269430051814,18.036269430051814
PRICED,2026-09-07,2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C,R1,18.10345704117946,,names,"316 the clause at the pre-registered (q=0.20, c=0.35) on U56 / B136 / SMALL439",18.10345704117946,18.10345704117946
PRICED,2026-09-07,2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C,R1,18.10345704117946,,names,"316 SIGN TEST: DILUTE (same flag, narrow -> min(40,E_t) names) vs CONC, all three panels",18.10345704117946,18.10345704117946
PRICED,2026-09-07,2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C,R1,18.10345704117946,,names,"316 rule 8 walk-forward ((q,c) on 2009-2016 only, 2017-2026 read once), per panel",18.10345704117946,18.10345704117946
PRICED,2026-09-07,2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud,R1,22.270971021860703,,names,"318 the clause at idea 316's own point (q=0.20, m=2.0) on U56 / B136 / SMALL439",22.270971021860703,22.270971021860703
PRICED,2026-09-07,2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud,R1,22.270971021860703,,names,"318 rule 8 walk-forward ((q,m) on 2009-2016 only, 2017-2026 read once), per panel",22.270971021860703,22.270971021860703
PRICED,2026-09-07,2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud,R1,22.270971021860703,,names,318 BY-PRODUCT (not proposed): the UNCONDITIONAL wider book on B136,22.270971021860703,22.270971021860703
PRICED,2026-09-07,2026-09-07_fraction-rule-cost-and-lag_cloud,R1,26.032823148748683,,names,"47 F085 vs N20 at the protocol anchor (10 bps, t+1), U56 / B136 / SMALL439",26.032823148748683,26.032823148748683
PRICED,2026-09-07,2026-09-07_fraction-rule-cost-and-lag_cloud,R1,26.032823148748683,,names,47 SMALL439 under the whole cost x lag grid,26.032823148748683,26.032823148748683
PRICED,2026-09-07,2026-09-07_volume-shock-continuation_B,R3,,439.0,row-text:panel(small439),"34 UP s1.50 h21 (mid-grid continuation book), SMALL439 @10bps",169.34181003570606,439.0
PRICED,2026-09-07,2026-09-07_volume-shock-continuation_B,R3,,439.0,row-text:panel(small439),"34 UP s2.00 h21 — the grid's best full-sample cell, SMALL439 @10bps",169.34181003570606,439.0
PRICED,2026-09-07,2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C,R3,,56.0,row-text:panel(u56),idea324-CHOOSER-U56,38.442996742671006,56.0
PRICED,2026-09-07,2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C,R3,,56.0,row-text:panel(u56),idea324-COIN-U56,38.442996742671006,56.0
PRICED,2026-09-07,2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C,R3,,136.0,row-text:panel(b136),idea324-CHOOSER-B136,93.20521172638436,136.0
PRICED,2026-09-07,2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C,R3,,136.0,row-text:panel(b136),idea324-COIN-B136,93.20521172638436,136.0
PRICED,2026-09-07,2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C,R0,,,,"324 rule 8 walk-forward on the composites (picks made on 2009-2016, 2017-2026 read once)",,
PRICED,2026-09-07,2026-09-07_position-count-broad-confirm_B,R1,31.953029961703088,,names,"idea44-B136-n20-g0.75-FIXED (idea 2's published cell, broad universe)",31.953029961703088,31.953029961703088
PRICED,2026-09-07,2026-09-07_position-count-broad-confirm_B,R1,31.953029961703088,,names,idea44-B136-n40-g0.75-NORM,31.953029961703088,31.953029961703088
PRICED,2026-09-07,2026-09-07_position-count-broad-confirm_B,R1,31.953029961703088,,names,idea44-B136-n80-g0.75-NORM,31.953029961703088,31.953029961703088
PRICED,2026-09-07,2026-09-07_position-count-broad-confirm_B,R1,31.953029961703088,,names,idea44-B136-nALL-g0.75-NORM (equal-weight every eligible name),31.953029961703088,31.953029961703088
PRICED,2026-09-07,2026-09-07_position-count-broad-confirm_B,R1,31.953029961703088,,names,"idea44-U56-n20-g0.75-FIXED (idea 2's KEEP, home universe)",31.953029961703088,31.953029961703088
PRICED,2026-09-07,2026-09-07_position-count-broad-confirm_B,R1,31.953029961703088,,names,"44 rule 8 walk-forward ((n, gross) picked on 2008-2016 by IS Sharpe, 2017-2026 read once)",31.953029961703088,31.953029961703088
PRICED,2026-09-07,2026-09-07_is-TURNOVER-not-COUNT-the-real-n-dial_cloud,R1,29.37305699481865,,names,"[NT] 325 U56 top-20 + rank no-trade band m=20, NORM g=0.75 (**the 4b PARK candidate**)",29.37305699481865,29.37305699481865
PRICED,2026-09-07,2026-09-07_is-TURNOVER-not-COUNT-the-real-n-dial_cloud,R1,29.37305699481865,,names,"[NT] 325 U56 top-20 hard cut m=0 (the record's book, control)",29.37305699481865,29.37305699481865
PRICED,2026-09-07,2026-09-07_is-TURNOVER-not-COUNT-the-real-n-dial_cloud,R1,29.37305699481865,,names,"325 KEEP-path census, 108 cells x 3 rungs",29.37305699481865,29.37305699481865
PRICED,2026-09-07,2026-09-07_is-TURNOVER-not-COUNT-the-real-n-dial_cloud,R1,29.37305699481865,,names,"325 rule 8 walk-forward ((n, m) picked on 2008-2016 IS Sharpe, 2017- read once)",29.37305699481865,29.37305699481865
PRICED,2026-09-07,2026-09-07_h1-sharpe-diagnosis_cloud,R2,,20.0,n,43 is 4b reachable on this universe? (10 bps),19.686210640608035,20.0
PRICED,2026-09-07,2026-09-07_h1-sharpe-diagnosis_cloud,R2,,20.0,n,"43 rule 8 walk-forward ((n, gross) picked on 2008-2016 IS Sharpe, 2017- read once)",19.686210640608035,20.0
PRICED,2026-09-07,2026-09-07_does-the-BAND-rescue-the-B136-H2-bar_C,R1,19.42119979664464,,names,"[NT] 329 pre-registered cell (B136, top-20, m=20, NORM g/k @0.75) — cadence W",19.42119979664464,19.42119979664464
PRICED,2026-09-07,2026-09-07_does-the-BAND-rescue-the-B136-H2-bar_C,R1,19.42119979664464,,names,[NT] 329 same cell — cadence M,19.42119979664464,19.42119979664464
PRICED,2026-09-07,2026-09-07_does-the-BAND-rescue-the-B136-H2-bar_C,R1,19.42119979664464,,names,[NT] 329 same cell — cadence Q,19.42119979664464,19.42119979664464
PRICED,2026-09-07,2026-09-07_does-the-BAND-rescue-the-B136-H2-bar_C,R1,19.42119979664464,,names,"[NT] 329 rule 8 walk-forward ((cadence, m) picked on 2008-2016 IS Sharpe @10 bps, 2017- read once)",19.42119979664464,19.42119979664464
PRICED,2026-09-07,2026-09-07_does-the-BAND-rescue-the-B136-H2-bar_C,R1,19.42119979664464,,names,"[NT] 329 BY-PRODUCT (PARK, not KEEP): U56 top-20, NORM g/k @0.75, **monthly**, m=0",19.42119979664464,19.42119979664464
PRICED,2026-09-07,2026-09-07_breadth-gate-on-v2_B,R2,,10.0,rung,"42 P1 — can a de-grossing gate close a CAGR-floor miss? (486 gate points = 3 panels x 3 gross x 3 rungs x 2 cadences x 9 (B,depth), ALL reported)",9.921824104234528,10.0
PRICED,2026-09-07,2026-09-07_breadth-gate-on-v2_B,R2,,10.0,rung,"42 the near-miss reproduces — ungated EWALL on U56 @10 bps, g=0.75",9.921824104234528,10.0
PRICED,2026-09-07,2026-09-07_breadth-gate-on-v2_B,R2,,10.0,rung,42 REPRODUCTION GATE — ungated EWALL U56 g=0.85 @10 bps vs idea 84's published row (11.8% / 1.05 / -17.9% / 1.07 / 1.04),9.921824104234528,10.0
PRICED,2026-09-07,2026-09-07_breadth-gate-on-v2_B,R2,,10.0,rung,"42 B136 ungated EWALL @10 bps, g=0.75 / g=0.85",9.921824104234528,10.0
PRICED,2026-09-07,2026-09-07_breadth-gate-on-v2_B,R2,,10.0,rung,42 cost breakeven c* (highest rung in 10-40 bps still inside 4b; 27 pre-registered arms),9.921824104234528,10.0
PRICED,2026-09-07,2026-09-07_breadth-gate-on-v2_B,R2,,10.0,rung,"42 rule 8 walk-forward — (B, depth) chosen on 2009-2016 IS Sharpe at g=0.75, 2017-2026 read once, 18 cells",9.921824104234528,10.0
PRICED,2026-09-07,2026-09-07_is-CADENCE-the-real-dial-behind-the-band_cloud,R1,19.6650146429376,,names,"331 KEEP-CANDIDATE (4b, U56 only; PARK recommended) — U56 top-20, NORM g/k @0.75, **MONTHLY, m=20**",19.6650146429376,19.6650146429376
PRICED,2026-09-07,2026-09-07_is-CADENCE-the-real-dial-behind-the-band_cloud,R1,19.6650146429376,,names,"[NT] 331 the record's new highest breakeven (hindsight cell, NOT recommended) — U56 top-20 NORM g/k @0.75, **6W, m=20**",19.6650146429376,19.6650146429376
PRICED,2026-09-07,2026-09-07_is-CADENCE-the-real-dial-behind-the-band_cloud,R1,19.6650146429376,,names,"[NT] 331 rule 8 walk-forward ((cadence, m) picked on 2008-2016 IS Sharpe @10 bps, 2017- read once)",19.6650146429376,19.6650146429376
