source,unit,figure,value,unit_kind,claimset,convention,assume_g0.50,assume_g0.75,assume_g1.00,span
LEADERBOARD,6166,turnover is **0.448x,0.448,x,WIDE,LADMED,0.672,0.44800000000000006,0.336,2.0
LEADERBOARD,6170,100 bp/yr,100.0,bp/yr,WIDE,LADMED,150.0,100.0,75.0,2.0
LEADERBOARD,6170,"drag, and 10 bp",10.0,bp/yr,WIDE,LADMED,15.0,10.0,7.5,2.0
LEADERBOARD,6170,161 bp/yr,161.0,bp/yr,WIDE,LADMED,241.5,161.0,120.75,2.0
LEADERBOARD,6170,73 bp/yr,73.0,bp/yr,WIDE,LADMED,109.5,73.0,54.75,2.0
LEADERBOARD,6172,100 bp/yr,100.0,bp/yr,WIDE,LADMED,150.0,100.0,75.0,2.0
LEADERBOARD,6172,turnover < ~10x,10.0,x,WIDE,LADMED,15.0,10.0,7.5,2.0
LEADERBOARD,6172,drag < ~100 bp,100.0,bp/yr,WIDE,LADMED,150.0,100.0,75.0,2.0
LEADERBOARD,6179,turnover/yr) moves the W/M zero crossing from **5.12x,5.12,x,WIDE,LADMED,7.68,5.12,3.84,2.0
LEADERBOARD,6179,347.4 bps/yr,347.4,bp/yr,WIDE,LADMED,521.0999999999999,347.4,260.54999999999995,2.0
LEADERBOARD,6179,turnover W -> M -> Q reads 11.93x,11.93,x,WIDE,LADMED,17.895,11.93,8.9475,2.0
LEADERBOARD,6189,"TURNOVER THE STEP REMOVES, not slowing down as such: D->W drops 16-33x",16.0,x,WIDE,LADMED,24.0,16.0,12.0,2.0
LEADERBOARD,6249,turnover 9.85x,9.85,x,WIDE,LADMED,14.774999999999999,9.85,7.387499999999999,2.0
LEADERBOARD,6250,turnover optimum (null turnover 38.7x,38.7,x,WIDE,LADMED,58.050000000000004,38.7,29.025000000000002,2.0
LEADERBOARD,6253,turnover 9.28x,9.28,x,WIDE,LADMED,13.919999999999998,9.28,6.959999999999999,2.0
LEADERBOARD,6293,Turnover 4.3x,4.3,x,WIDE,LADMED,6.449999999999999,4.3,3.2249999999999996,2.0
LEADERBOARD,6357,drag **32.3 bp,32.3,bp/yr,WIDE,LADMED,48.449999999999996,32.3,24.224999999999998,2.0
LEADERBOARD,6357,200 bps/yr,200.0,bp/yr,WIDE,LADMED,300.0,200.0,150.0,2.0
LEADERBOARD,6357,200 bps/yr,200.0,bp/yr,WIDE,LADMED,300.0,200.0,150.0,2.0
LEADERBOARD,6433,drag @10 bp,10.0,bp/yr,WIDE,LADMED,15.0,10.0,7.5,2.0
LEADERBOARD,6433,DRAG PASS: charging every cadence the SAME daily drag at 10 bp,10.0,bp/yr,WIDE,LADMED,15.0,10.0,7.5,2.0
LEADERBOARD,6575,turnover falls U56 22.43x,56.0,x,WIDE,LADMED,84.0,56.0,42.0,2.0
LEADERBOARD,6575,2.22x/yr,2.22,x,WIDE,LADMED,3.33,2.22,1.665,2.0
LEADERBOARD,6575,2.90x/yr,2.9,x,WIDE,LADMED,4.35,2.9,2.175,2.0
LEADERBOARD,6575,drag 224 → 22 bp,224.0,bp/yr,WIDE,LADMED,336.0,224.0,168.0,2.0
LEADERBOARD,6575,29 bp/yr,29.0,bp/yr,WIDE,LADMED,43.5,29.0,21.75,2.0
LEADERBOARD,6577,239x/yr,239.0,x,WIDE,LADMED,358.5,239.0,179.25,2.0
LEADERBOARD,6577,321x/yr,321.0,x,WIDE,LADMED,481.5,321.0,240.75,2.0
LEADERBOARD,6577,208 bp/yr,208.0,bp/yr,WIDE,LADMED,312.0,208.0,156.0,2.0
LEADERBOARD,6582,870 bp/yr,870.0,bp/yr,WIDE,LADMED,1305.0,870.0,652.5,2.0
LEADERBOARD,6582,2.73x/yr,2.73,x,WIDE,LADMED,4.095,2.73,2.0475,2.0
LEADERBOARD,6586,870 bp/yr,870.0,bp/yr,WIDE,LADMED,1305.0,870.0,652.5,2.0
LEADERBOARD,6593,111 bp/yr,111.0,bp/yr,WIDE,LADMED,166.5,111.0,83.25,2.0
LEADERBOARD,6593,DRAG FAIL** (winning cadence's drag 90/226/205 bp,90.0,bp/yr,WIDE,LADMED,135.0,90.0,67.5,2.0
LEADERBOARD,6599,390 bp/yr,390.0,bp/yr,WIDE,LADMED,585.0,390.0,292.5,2.0
LEADERBOARD,6623,100 bp/yr,100.0,bp/yr,WIDE,LADMED,150.0,100.0,75.0,2.0
LEADERBOARD,6623,91.0 bp/yr,91.0,bp/yr,WIDE,LADMED,136.5,91.0,68.25,2.0
LEADERBOARD,6626,drag 147 vs 62 / 35 bp,147.0,bp/yr,WIDE,LADMED,220.5,147.0,110.25,2.0
QUEUE,3,91.0 bp/yr,91.0,bp/yr,WIDE,LADMED,136.5,91.0,68.25,2.0
QUEUE,17,79 bps/yr,79.0,bp/yr,WIDE,LADMED,118.5,79.0,59.25,2.0
QUEUE,76,turnover the step removes (D->W 16-33x,16.0,x,WIDE,LADMED,24.0,16.0,12.0,2.0
QUEUE,100,4 bps/yr,4.0,bp/yr,WIDE,LADMED,6.0,4.0,3.0,2.0
QUEUE,106,4 bps/yr,4.0,bp/yr,WIDE,LADMED,6.0,4.0,3.0,2.0
QUEUE,129,15.32x/yr,15.32,x,WIDE,LADMED,22.98,15.32,11.49,2.0
QUEUE,129,turnover against 2.71x,2.71,x,WIDE,LADMED,4.0649999999999995,2.71,2.0324999999999998,2.0
QUEUE,207,91.0 bp/yr,91.0,bp/yr,WIDE,LADMED,136.5,91.0,68.25,2.0
QUEUE,213,390 bp/yr,390.0,bp/yr,WIDE,LADMED,585.0,390.0,292.5,2.0
QUEUE,215,239x/yr,239.0,x,WIDE,LADMED,358.5,239.0,179.25,2.0
QUEUE,215,321x/yr,321.0,x,WIDE,LADMED,481.5,321.0,240.75,2.0
QUEUE,215,870 bp/yr,870.0,bp/yr,WIDE,LADMED,1305.0,870.0,652.5,2.0
QUEUE,216,turnover falls 22.4x,22.4,x,WIDE,LADMED,33.599999999999994,22.4,16.799999999999997,2.0
QUEUE,216,2.9x/yr,2.9,x,WIDE,LADMED,4.35,2.9,2.175,2.0
QUEUE,216,turnover (239x,239.0,x,WIDE,LADMED,358.5,239.0,179.25,2.0
QUEUE,216,321x/yr,321.0,x,WIDE,LADMED,481.5,321.0,240.75,2.0
QUEUE,238,drag @10 bp,10.0,bp/yr,WIDE,LADMED,15.0,10.0,7.5,2.0
QUEUE,251,200 bps/yr,200.0,bp/yr,WIDE,LADMED,300.0,200.0,150.0,2.0
QUEUE,282,turnover is 8-30x,8.0,x,WIDE,LADMED,12.0,8.0,6.0,2.0
QUEUE,282,10x/yr,10.0,x,WIDE,LADMED,15.0,10.0,7.5,2.0
QUEUE,282,100 bp/yr,100.0,bp/yr,WIDE,LADMED,150.0,100.0,75.0,2.0
QUEUE,282,turnover < ~10x,10.0,x,WIDE,LADMED,15.0,10.0,7.5,2.0
QUEUE,282,drag < ~100 bp,100.0,bp/yr,WIDE,LADMED,150.0,100.0,75.0,2.0
QUEUE,283,347.4 bps/yr,347.4,bp/yr,WIDE,LADMED,521.0999999999999,347.4,260.54999999999995,2.0
QUEUE,327,+4.1 bps/yr,4.1,bp/yr,WIDE,LADMED,6.1499999999999995,4.1,3.0749999999999997,2.0
QUEUE,414,2.6 bps/yr,2.6,bp/yr,WIDE,LADMED,3.9000000000000004,2.6,1.9500000000000002,2.0
QUEUE,416,2.6 bps/yr,2.6,bp/yr,WIDE,LADMED,3.9000000000000004,2.6,1.9500000000000002,2.0
QUEUE,421,+0.23x/yr,0.23,x,WIDE,LADMED,0.34500000000000003,0.23000000000000004,0.17250000000000001,2.0
QUEUE,445,1.10x/yr,1.1,x,WIDE,LADMED,1.6500000000000001,1.1,0.8250000000000001,2.0
QUEUE,449,15.32x/yr,15.32,x,WIDE,LADMED,22.98,15.32,11.49,2.0
QUEUE,501,9.6376x/yr,9.6376,x,WIDE,LADMED,14.456400000000002,9.6376,7.228200000000001,2.0
QUEUE,501,turnover artefact** (its null churned 37x,37.0,x,WIDE,LADMED,55.5,37.0,27.75,2.0
QUEUE,502,turnover-matched null: its fixed-list null trades 3.20x,3.2,x,WIDE,LADMED,4.800000000000001,3.2,2.4000000000000004,2.0
QUEUE,502,36.48x/yr,36.48,x,WIDE,LADMED,54.72,36.48,27.36,2.0
QUEUE,502,9.64x/yr,9.64,x,WIDE,LADMED,14.46,9.64,7.23,2.0
QUEUE,535,turnover is 0.83x,0.83,x,WIDE,LADMED,1.2449999999999999,0.8300000000000001,0.6224999999999999,2.0
QUEUE,535,drag saved is under 2 bp,2.0,bp/yr,WIDE,LADMED,3.0,2.0,1.5,2.0
QUEUE,535,0.025 bps/yr,0.025,bp/yr,WIDE,LADMED,0.037500000000000006,0.025,0.018750000000000003,2.0
QUEUE,535,-1x/yr,-1.0,x,WIDE,LADMED,-1.5,-1.0,-0.75,0.5
QUEUE,541,11x turnover,11.0,x,WIDE,LADMED,16.5,11.0,8.25,2.0
QUEUE,541,9.09x/yr,9.09,x,WIDE,LADMED,13.635,9.09,6.8175,2.0
QUEUE,541,3.93x/yr,3.93,x,WIDE,LADMED,5.8950000000000005,3.93,2.9475000000000002,2.0
QUEUE,541,-3x/yr,-3.0,x,WIDE,LADMED,-4.5,-3.0,-2.25,0.5
QUEUE,549,2.0x/yr,2.0,x,WIDE,LADMED,3.0,2.0,1.5,2.0
QUEUE,579,turnover 17.53x,17.53,x,WIDE,LADMED,26.295,17.53,13.1475,2.0
QUEUE,581,"turnover on variable-gross books (9 of 72 cells, up to 1.098x",9.0,x,WIDE,LADMED,13.5,9.0,6.75,2.0
QUEUE,582,turnover by under 0.001 x,0.001,x,WIDE,LADMED,0.0015,0.001,0.00075,2.0
QUEUE,582,+0.4739 x/yr,0.4739,x,WIDE,LADMED,0.71085,0.4739,0.355425,2.0
QUEUE,584,-04 x/yr,-4.0,x,WIDE,LADMED,-6.0,-4.0,-3.0,0.5
QUEUE,584,turnover by **under 0.001 x,0.001,x,WIDE,LADMED,0.0015,0.001,0.00075,2.0
QUEUE,585,1x/yr,1.0,x,WIDE,LADMED,1.5,1.0,0.75,2.0
QUEUE,585,turnover a median **6.38x,6.38,x,WIDE,LADMED,9.57,6.379999999999999,4.785,2.0
QUEUE,585,TURNOVER DIAL AT ALL (1.784 x,1.784,x,WIDE,LADMED,2.676,1.784,1.338,2.0
QUEUE,585,turnover by under 0.001 x,0.001,x,WIDE,LADMED,0.0015,0.001,0.00075,2.0
QUEUE,586,"drag only wins at L4/L6, ladders reaching 0 and 50 bp",4.0,bp/yr,WIDE,LADMED,6.0,4.0,3.0,2.0
QUEUE,587,7.62 x/yr,7.62,x,WIDE,LADMED,11.43,7.62,5.715,2.0
QUEUE,587,5.24 x/yr,5.24,x,WIDE,LADMED,7.86,5.24,3.93,2.0
QUEUE,589,-1x/yr,-1.0,x,WIDE,LADMED,-1.5,-1.0,-0.75,0.5
QUEUE,589,turnover 27.0x,27.0,x,WIDE,LADMED,40.5,27.0,20.25,2.0
QUEUE,638,1.1 bp/yr,1.1,bp/yr,WIDE,LADMED,1.6500000000000001,1.1,0.8250000000000001,2.0
QUEUE,650,0.84 x/yr,0.84,x,WIDE,LADMED,1.26,0.8399999999999999,0.63,2.0
QUEUE,651,+1.734 x/yr,1.734,x,WIDE,LADMED,2.601,1.734,1.3005,2.0
QUEUE,675,23.6x/yr,23.6,x,WIDE,LADMED,35.400000000000006,23.6,17.700000000000003,2.0
QUEUE,675,"turnover already) and net-negative on v2 (weekly, 1.78x",2.0,x,WIDE,LADMED,3.0,2.0,1.5,2.0
QUEUE,676,Turnover +0.00x,0.0,x,WIDE,LADMED,0.0,0.0,0.0,
QUEUE,676,0.05x/yr,0.05,x,WIDE,LADMED,0.07500000000000001,0.05,0.037500000000000006,2.0
QUEUE,676,0.05 x/yr,0.05,x,WIDE,LADMED,0.07500000000000001,0.05,0.037500000000000006,2.0
QUEUE,679,turnover 0.83x,0.83,x,WIDE,LADMED,1.2449999999999999,0.8300000000000001,0.6224999999999999,2.0
QUEUE,680,turnover 1.78x,1.78,x,WIDE,LADMED,2.67,1.7800000000000002,1.335,2.0
QUEUE,680,5.32x/yr,5.32,x,WIDE,LADMED,7.98,5.32,3.99,2.0
QUEUE,730,20x/yr,20.0,x,WIDE,LADMED,30.0,20.0,15.0,2.0
QUEUE,730,20x/yr,20.0,x,WIDE,LADMED,30.0,20.0,15.0,2.0
QUEUE,738,turnover-matched sticky-random null (1.80x,1.8,x,WIDE,LADMED,2.7,1.7999999999999998,1.35,2.0
QUEUE,738,1.93x turnover,1.93,x,WIDE,LADMED,2.895,1.93,1.4475,2.0
QUEUE,760,"turnover gap on BUDGET-skip, it makes it **2.34x",2.34,x,WIDE,LADMED,3.51,2.34,1.755,2.0
QUEUE,789,10.9x turnover,10.9,x,WIDE,LADMED,16.35,10.9,8.175,2.0
QUEUE,792,turnover (12.2x,12.2,x,WIDE,LADMED,18.299999999999997,12.2,9.149999999999999,2.0
QUEUE,792,TURNOVER does not save broad:** dialled onto u56's own 8.89x,56.0,x,WIDE,LADMED,84.0,56.0,42.0,2.0
QUEUE,792,DRAG (c* 18.3 bp,18.3,bp/yr,WIDE,LADMED,27.450000000000003,18.3,13.725000000000001,2.0
QUEUE,816,6.31x/yr,6.31,x,WIDE,LADMED,9.465,6.309999999999999,4.7325,2.0
QUEUE,816,turnover to MAB's 0.23x,0.23,x,WIDE,LADMED,0.34500000000000003,0.23000000000000004,0.17250000000000001,2.0
QUEUE,817,6.66x/yr,6.66,x,WIDE,LADMED,9.99,6.66,4.995,2.0
QUEUE,817,1.0x/yr,1.0,x,WIDE,LADMED,1.5,1.0,0.75,2.0
QUEUE,835,turnover HIGHER for 4b passes (9.11x,4.0,x,WIDE,LADMED,6.0,4.0,3.0,2.0
QUEUE,838,7.5x turnover,7.5,x,WIDE,LADMED,11.25,7.5,5.625,2.0
QUEUE,839,turnover 2.37x,2.37,x,WIDE,LADMED,3.555,2.37,1.7775,2.0
QUEUE,849,turnover 9.11x,9.11,x,WIDE,LADMED,13.665,9.11,6.8325,2.0
QUEUE,849,4.95x/yr,4.95,x,WIDE,LADMED,7.425000000000001,4.95,3.7125000000000004,2.0
QUEUE,851,turnover **0.348x,0.348,x,WIDE,LADMED,0.522,0.348,0.261,2.0
QUEUE,857,turnover 1.39x,1.39,x,WIDE,LADMED,2.085,1.39,1.0425,2.0
QUEUE,876,1.93x turnover,1.93,x,WIDE,LADMED,2.895,1.93,1.4475,2.0
QUEUE,876,drag dSharpe/10bp,10.0,bp/yr,WIDE,LADMED,15.0,10.0,7.5,2.0
QUEUE,883,turnover 9.52x,9.52,x,WIDE,LADMED,14.28,9.52,7.14,2.0
QUEUE,891,1.76x/yr,1.76,x,WIDE,LADMED,2.64,1.76,1.32,2.0
QUEUE,920,3.49x/yr,3.49,x,WIDE,LADMED,5.235,3.49,2.6175,2.0
QUEUE,920,TURNOVER the plain parent @6W (3.64x,6.0,x,WIDE,LADMED,9.0,6.0,4.5,2.0
QUEUE,920,3.5x/yr,3.5,x,WIDE,LADMED,5.25,3.5,2.625,2.0
QUEUE,923,0.87x/yr,0.87,x,WIDE,LADMED,1.305,0.8699999999999999,0.6525,2.0
QUEUE,923,turnover extreme (both DAILY parents at 23.0x,23.0,x,WIDE,LADMED,34.5,23.0,17.25,2.0
QUEUE,923,5.80x/yr,5.8,x,WIDE,LADMED,8.7,5.8,4.35,2.0
QUEUE,926,14.37x/yr,14.37,x,WIDE,LADMED,21.555,14.370000000000001,10.7775,2.0
QUEUE,926,Turnover 13.78x,13.78,x,WIDE,LADMED,20.669999999999998,13.779999999999998,10.334999999999999,2.0
QUEUE,926,3.46x/yr,3.46,x,WIDE,LADMED,5.1899999999999995,3.46,2.5949999999999998,2.0
QUEUE,926,3.49x/yr,3.49,x,WIDE,LADMED,5.235,3.49,2.6175,2.0
QUEUE,932,14.37x/yr,14.37,x,WIDE,LADMED,21.555,14.370000000000001,10.7775,2.0
QUEUE,936,turnover ratios 0.06x,0.06,x,WIDE,LADMED,0.09,0.06,0.045,2.0
QUEUE,938,turnovers differ by more than 2x,2.0,x,WIDE,LADMED,3.0,2.0,1.5,2.0
QUEUE,943,1.74x/yr,1.74,x,WIDE,LADMED,2.61,1.7399999999999998,1.305,2.0
QUEUE,944,turnover ratio** (≥2x,2.0,x,WIDE,LADMED,3.0,2.0,1.5,2.0
QUEUE,945,turnover bill** (12.9x,12.9,x,WIDE,LADMED,19.35,12.899999999999999,9.675,2.0
QUEUE,945,9.1x/yr,9.1,x,WIDE,LADMED,13.649999999999999,9.1,6.824999999999999,2.0
QUEUE,955,1.9x turnover,1.9,x,WIDE,LADMED,2.8499999999999996,1.9,1.4249999999999998,2.0
QUEUE,967,+3.16x/yr,3.16,x,WIDE,LADMED,4.74,3.16,2.37,2.0
QUEUE,974,turnover 4.82x,4.82,x,WIDE,LADMED,7.23,4.82,3.615,2.0
QUEUE,1018,turnover 4.28x,4.28,x,WIDE,LADMED,6.42,4.28,3.21,2.0
QUEUE,1027,+2 bp/yr,2.0,bp/yr,WIDE,LADMED,3.0,2.0,1.5,2.0
QUEUE,1027,+210 bp/yr,210.0,bp/yr,WIDE,LADMED,315.0,210.0,157.5,2.0
QUEUE,1055,-357x/yr,-357.0,x,WIDE,LADMED,-535.5,-357.0,-267.75,0.5
QUEUE,1057,turnover 12.5x,12.5,x,WIDE,LADMED,18.75,12.5,9.375,2.0
QUEUE,1058,-2.6x turnover,-2.6,x,WIDE,LADMED,-3.9000000000000004,-2.6,-1.9500000000000002,0.5
QUEUE,1066,turnover 33.3x,33.3,x,WIDE,LADMED,49.949999999999996,33.3,24.974999999999998,2.0
QUEUE,1081,0.83x/yr,0.83,x,WIDE,LADMED,1.2449999999999999,0.8300000000000001,0.6224999999999999,2.0
QUEUE,1081,-1.39x/yr,-1.39,x,WIDE,LADMED,-2.085,-1.39,-1.0425,0.5
QUEUE,1085,turnover 8.27x,8.27,x,WIDE,LADMED,12.405,8.27,6.2025,2.0
QUEUE,1086,8.2x turnover,8.2,x,WIDE,LADMED,12.299999999999999,8.2,6.1499999999999995,2.0
QUEUE,1089,3.91x/yr,3.91,x,WIDE,LADMED,5.865,3.91,2.9325,2.0
QUEUE,1096,165x annual turnover,165.0,x,WIDE,LADMED,247.5,165.0,123.75,2.0
QUEUE,1097,10.3x turnover,10.3,x,WIDE,LADMED,15.450000000000001,10.3,7.7250000000000005,2.0
QUEUE,1099,turnover to 20-38x,20.0,x,WIDE,LADMED,30.0,20.0,15.0,2.0
QUEUE,1099,-44x/yr,-44.0,x,WIDE,LADMED,-66.0,-44.0,-33.0,0.5
QUEUE,1100,23.6x/yr,23.6,x,WIDE,LADMED,35.400000000000006,23.6,17.700000000000003,2.0
QUEUE,1100,29.4x/yr,29.4,x,WIDE,LADMED,44.099999999999994,29.4,22.049999999999997,2.0
QUEUE,1107,6.70x turnover,6.7,x,WIDE,LADMED,10.05,6.7,5.025,2.0
QUEUE,1108,turnover 9.6x,9.6,x,WIDE,LADMED,14.399999999999999,9.6,7.199999999999999,2.0
QUEUE,1113,8.2x turnover,8.2,x,WIDE,LADMED,12.299999999999999,8.2,6.1499999999999995,2.0
QUEUE,1113,9.7x turnover,9.7,x,WIDE,LADMED,14.549999999999999,9.7,7.2749999999999995,2.0
QUEUE,1114,4.9x turnover,4.9,x,WIDE,LADMED,7.3500000000000005,4.9,3.6750000000000003,2.0
QUEUE,1114,4.9x turnover,4.9,x,WIDE,LADMED,7.3500000000000005,4.9,3.6750000000000003,2.0
QUEUE,1115,9.5x turnover,9.5,x,WIDE,LADMED,14.25,9.5,7.125,2.0
QUEUE,1115,6.4x/yr,6.4,x,WIDE,LADMED,9.600000000000001,6.4,4.800000000000001,2.0
QUEUE,1116,11.5x turnover,11.5,x,WIDE,LADMED,17.25,11.5,8.625,2.0
QUEUE,1117,1.5x turnover,1.5,x,WIDE,LADMED,2.25,1.5,1.125,2.0
QUEUE,1117,1.5x turnover,1.5,x,WIDE,LADMED,2.25,1.5,1.125,2.0
RESULTMD,2026-09-03_broad-momentum-top10.result#8,turnover 31.6x,31.6,x,WIDE,LADMED,47.400000000000006,31.6,23.700000000000003,2.0
RESULTMD,2026-09-03_broad-momentum-top10.result#13,23.8x annual turnover,23.8,x,WIDE,LADMED,35.7,23.8,17.85,2.0
RESULTMD,2026-09-03_broad-momentum-top10.result#13,32 bps/yr,32.0,bp/yr,WIDE,LADMED,48.0,32.0,24.0,2.0
RESULTMD,2026-09-03_composite-vs-equal-weight.result#10,8.2x/yr,8.2,x,WIDE,LADMED,12.299999999999999,8.2,6.1499999999999995,2.0
RESULTMD,2026-09-03_composite-vs-equal-weight.result#10,10.9x/yr,10.9,x,WIDE,LADMED,16.35,10.9,8.175,2.0
RESULTMD,2026-09-03_composite-vs-equal-weight.result#10,23.6x/yr,23.6,x,WIDE,LADMED,35.400000000000006,23.6,17.700000000000003,2.0
RESULTMD,2026-09-03_composite-vs-equal-weight.result#10,39.1x/yr,39.1,x,WIDE,LADMED,58.650000000000006,39.1,29.325000000000003,2.0
RESULTMD,2026-09-03_composite-vs-equal-weight.result#10,15.1x/yr,15.1,x,WIDE,LADMED,22.65,15.1,11.325,2.0
RESULTMD,2026-09-03_composite-vs-equal-weight.result#10,17.6x/yr,17.6,x,WIDE,LADMED,26.400000000000002,17.6,13.200000000000001,2.0
RESULTMD,2026-09-03_composite-vs-equal-weight.result#26,turnover (8.2x,8.2,x,WIDE,LADMED,12.299999999999999,8.2,6.1499999999999995,2.0
RESULTMD,2026-09-03_composite-vs-equal-weight.result#26,23.6x/yr,23.6,x,WIDE,LADMED,35.400000000000006,23.6,17.700000000000003,2.0
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#17,3.7x/yr,3.7,x,WIDE,LADMED,5.550000000000001,3.7,2.7750000000000004,2.0
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#17,3.5x/yr,3.5,x,WIDE,LADMED,5.25,3.5,2.625,2.0
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#17,3.8x/yr,3.8,x,WIDE,LADMED,5.699999999999999,3.8,2.8499999999999996,2.0
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#17,1.9x/yr,1.9,x,WIDE,LADMED,2.8499999999999996,1.9,1.4249999999999998,2.0
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#17,4.6x/yr,4.6,x,WIDE,LADMED,6.8999999999999995,4.6,3.4499999999999997,2.0
RESULTMD,2026-09-03_core-plus-trend-sleeve.result#20,turnover (3.7x,3.7,x,WIDE,LADMED,5.550000000000001,3.7,2.7750000000000004,2.0
RESULTMD,2026-09-03_dual-momentum-classes.result#4,turnover: K=1 M 6.6x,1.0,x,WIDE,LADMED,1.5,1.0,0.75,2.0
RESULTMD,2026-09-03_dual-momentum-classes.result#6,Turnover impression: monthly is the honest form (5-7x,5.0,x,WIDE,LADMED,7.5,5.0,3.75,2.0
RESULTMD,2026-09-03_dual-momentum-classes.result#6,-14x/yr,-14.0,x,WIDE,LADMED,-21.0,-14.0,-10.5,0.5
RESULTMD,2026-09-03_full-exposure-v1.result#9,31.5x/yr,31.5,x,WIDE,LADMED,47.25,31.5,23.625,2.0
RESULTMD,2026-09-03_full-exposure-v1.result#9,30.4x/yr,30.4,x,WIDE,LADMED,45.599999999999994,30.4,22.799999999999997,2.0
RESULTMD,2026-09-03_full-exposure-v1.result#9,29.3x/yr,29.3,x,WIDE,LADMED,43.95,29.300000000000004,21.975,2.0
RESULTMD,2026-09-03_full-exposure-v1.result#9,31.0x/yr,31.0,x,WIDE,LADMED,46.5,31.0,23.25,2.0
RESULTMD,2026-09-03_full-exposure-v1.result#15,Turnover rises with gross (A 31.5x,31.5,x,WIDE,LADMED,47.25,31.5,23.625,2.0
RESULTMD,2026-09-03_macro-trend-ensemble.result#10,turnover 6.4x,6.4,x,WIDE,LADMED,9.600000000000001,6.4,4.800000000000001,2.0
RESULTMD,2026-09-03_macro-trend-ensemble.result#10,turnover 4.6x,4.6,x,WIDE,LADMED,6.8999999999999995,4.6,3.4499999999999997,2.0
RESULTMD,2026-09-03_macro-trend-ensemble.result#12,Turnover of 6.4x,6.4,x,WIDE,LADMED,9.600000000000001,6.4,4.800000000000001,2.0
RESULTMD,2026-09-03_qqq-trend-only.result#19,turnover: A 5.34x,5.34,x,WIDE,LADMED,8.01,5.34,4.005,2.0
RESULTMD,2026-09-03_qqq-trend-only.result#34,turnover (2.84x,2.84,x,WIDE,LADMED,4.26,2.84,2.13,2.0
RESULTMD,2026-09-04_abs-momentum-filter_C.result#9,9.7x turnover,9.7,x,WIDE,LADMED,14.549999999999999,9.7,7.2749999999999995,2.0
RESULTMD,2026-09-04_cost-sensitivity_cloud.result#6,drag @10bp,10.0,bp/yr,WIDE,LADMED,15.0,10.0,7.5,2.0
RESULTMD,2026-09-04_crypto-sleeve_C.result#10,10.3x/yr,10.3,x,WIDE,LADMED,15.450000000000001,10.3,7.7250000000000005,2.0
RESULTMD,2026-09-04_defensive-sleeve_cloud.result#13,Turnover rises 9.6x,9.6,x,WIDE,LADMED,14.399999999999999,9.6,7.199999999999999,2.0
RESULTMD,2026-09-04_drawdown-insurance-price-list_B.result#13,2.4x/yr,2.4,x,WIDE,LADMED,3.5999999999999996,2.4,1.7999999999999998,2.0
RESULTMD,2026-09-04_drawdown-insurance-price-list_B.result#15,0.83x/yr,0.83,x,WIDE,LADMED,1.2449999999999999,0.8300000000000001,0.6224999999999999,2.0
RESULTMD,2026-09-04_drawdown-insurance-price-list_B.result#15,29x/yr,29.0,x,WIDE,LADMED,43.5,29.0,21.75,2.0
RESULTMD,2026-09-04_drawdown-insurance-price-list_B.result#24,1.4x/yr,1.4,x,WIDE,LADMED,2.0999999999999996,1.4,1.0499999999999998,2.0
RESULTMD,2026-09-04_drawdown-insurance-price-list_B.result#25,1.8x/yr,1.8,x,WIDE,LADMED,2.7,1.7999999999999998,1.35,2.0
RESULTMD,2026-09-04_drawdown-insurance-price-list_B.result#25,turnover against v1's 23x,1.0,x,WIDE,LADMED,1.5,1.0,0.75,2.0
RESULTMD,2026-09-04_earnings-season-avoidance_cloud.result#10,Turnover also rises (15.5x,15.5,x,WIDE,LADMED,23.25,15.5,11.625,2.0
RESULTMD,2026-09-04_earnings-season-avoidance_cloud.result#10,17.9x/yr,17.9,x,WIDE,LADMED,26.849999999999998,17.9,13.424999999999999,2.0
RESULTMD,2026-09-04_eligible-fraction-vs-n_B.result#24,Turnover is nearly identical at matched size — n=20: 9.63x,20.0,x,WIDE,LADMED,30.0,20.0,15.0,2.0
RESULTMD,2026-09-04_eligible-fraction-vs-n_B.result#24,9.60x/yr,9.6,x,WIDE,LADMED,14.399999999999999,9.6,7.199999999999999,2.0
RESULTMD,2026-09-04_ensemble-plus-momentum_C.result#15,Turnover falls sharply with f (u56 v1: 23.6x,56.0,x,WIDE,LADMED,84.0,56.0,42.0,2.0
RESULTMD,2026-09-04_gross-matched-turnover-constraints_B.result#22,11.00 x/yr,11.0,x,WIDE,LADMED,16.5,11.0,8.25,2.0
RESULTMD,2026-09-04_lookback-blend_C.result#12,turnover 6.7x,6.7,x,WIDE,LADMED,10.05,6.7,5.025,2.0
RESULTMD,2026-09-04_lookback-blend_C.result#12,turnover 10.9x,10.9,x,WIDE,LADMED,16.35,10.9,8.175,2.0
RESULTMD,2026-09-04_lookback-blend_C.result#14,6.7x/yr,6.7,x,WIDE,LADMED,10.05,6.7,5.025,2.0
RESULTMD,2026-09-04_lookback-candidate-cost-and-lag_cloud.result#12,6.7x/yr,6.7,x,WIDE,LADMED,10.05,6.7,5.025,2.0
RESULTMD,2026-09-04_no-vol-scaling.result#9,turnover 15.0x,15.0,x,WIDE,LADMED,22.5,15.0,11.25,2.0
