panel,excision,window,popn,proxy,n,dd_pass,beta_pass,agree,TP,FP,FN,TN,beta_star,best_agree,spearman,n_pairs,n_disagree,pair_disagree,max_dMaxDD_in_pair
B136,CAL20,FULL,ALL,EWMA,112,90,82,0.9107142857142857,81,1,9,21,0.6535112836187197,0.9821428571428571,-0.9698886315621916,344,25,0.07267441860465117,0.09594710928563221
B136,CAL20,FULL,ALL,SEMI,112,90,87,0.9553571428571429,86,1,4,21,0.6185827697474504,0.9821428571428571,-0.9682817802215232,333,17,0.05105105105105105,0.07608924863444788
B136,CAL20,FULL,ALL,TAIL10,112,90,95,0.9553571428571429,90,5,0,17,0.5931883649188576,0.9553571428571429,-0.8103445328888542,331,11,0.03323262839879154,0.12369154838951335
B136,CAL20,FULL,ALL,HIVOL,112,90,94,0.9642857142857143,90,4,0,18,0.6011707046684258,0.9642857142857143,-0.8810972743678614,360,21,0.058333333333333334,0.0932768574549091
B136,CAL20,FULL,ALL,SPYDD,112,90,89,0.9196428571428571,85,4,5,18,0.6102136158487791,0.9553571428571429,-0.8330590838082008,403,24,0.05955334987593052,0.10071691916908543
B136,CAL20,FULL,ALL,SPYDD10,112,90,94,0.9464285714285714,89,5,1,17,0.6079578809713169,0.9553571428571429,-0.8234429354397818,370,15,0.04054054054054054,0.12369154838951335
B136,CAL20,FULL,ALL,DDWIN,112,90,85,0.8660714285714286,80,5,10,17,0.6974365075937645,0.9196428571428571,-0.8099564940327375,308,20,0.06493506493506493,0.1158496000947784
B136,CAL20,FULL,DDSUB,FULL,112,90,89,0.9375,86,3,4,19,0.6153675673106196,0.9732142857142857,-0.9657091086601338,341,20,0.05865102639296188,0.07608924863444788
B136,CAL20,FULL,DDSUB,DOWN,112,90,89,0.9375,86,3,4,19,0.6313332284226094,0.9642857142857143,-0.9528329302307881,347,12,0.0345821325648415,0.057040210593069185
B136,CAL20,FULL,DDSUB,ROLL,112,90,76,0.8571428571428571,75,1,15,21,0.6933501012018465,0.9464285714285714,-0.9665424491160657,416,42,0.10096153846153846,0.10073022951638255
B136,CAL20,FULL,DDSUB,MAXROLL,112,90,64,0.7678571428571429,64,0,26,22,0.9500250626992308,0.9285714285714286,-0.9594719916021578,636,78,0.12264150943396226,0.10653569460126178
B136,CAL20,FULL,DDSUB,EWMA,112,90,82,0.9107142857142857,81,1,9,21,0.6535112836187197,0.9821428571428571,-0.9698886315621916,344,25,0.07267441860465117,0.09594710928563221
B136,CAL20,FULL,DDSUB,SEMI,112,90,87,0.9553571428571429,86,1,4,21,0.6185827697474504,0.9821428571428571,-0.9682817802215232,333,17,0.05105105105105105,0.07608924863444788
B136,CAL20,FULL,DDSUB,TAIL10,112,90,95,0.9553571428571429,90,5,0,17,0.5931883649188576,0.9553571428571429,-0.8103445328888542,331,11,0.03323262839879154,0.12369154838951335
B136,CAL20,FULL,DDSUB,HIVOL,112,90,94,0.9642857142857143,90,4,0,18,0.6011707046684258,0.9642857142857143,-0.8810972743678614,360,21,0.058333333333333334,0.0932768574549091
B136,CAL20,FULL,DDSUB,SPYDD,112,90,89,0.9196428571428571,85,4,5,18,0.6102136158487791,0.9553571428571429,-0.8330590838082008,403,24,0.05955334987593052,0.10071691916908543
B136,CAL20,FULL,DDSUB,SPYDD10,112,90,94,0.9464285714285714,89,5,1,17,0.6079578809713169,0.9553571428571429,-0.8234429354397818,370,15,0.04054054054054054,0.12369154838951335
B136,CAL20,FULL,DDSUB,DDWIN,112,90,85,0.8660714285714286,80,5,10,17,0.6974365075937645,0.9196428571428571,-0.8099564940327375,308,20,0.06493506493506493,0.1158496000947784
B136,CAL20,IS,ALL,FULL,112,86,89,0.9017857142857143,82,7,4,19,0.615267025729101,0.9375,-0.9705691931845403,360,26,0.07222222222222222,0.0627265991464917
B136,CAL20,IS,ALL,DOWN,112,86,90,0.8928571428571429,82,8,4,18,0.6214977307006493,0.9285714285714286,-0.954350516689138,364,21,0.057692307692307696,0.08454560309441872
B136,CAL20,IS,ALL,ROLL,112,86,76,0.9107142857142857,76,0,10,26,0.7059578142795728,0.9821428571428571,-0.979663574823345,461,42,0.0911062906724512,0.0393589813945221
B136,CAL20,IS,ALL,MAXROLL,112,86,64,0.8035714285714286,64,0,22,26,0.7369130957199743,0.9375,-0.9424691220584562,680,78,0.11470588235294117,0.09338180780936678
B136,CAL20,IS,ALL,EWMA,112,86,81,0.9196428571428571,79,2,7,24,0.648965603277491,0.9375,-0.9776720760133567,374,35,0.09358288770053476,0.06825836418865305
B136,CAL20,IS,ALL,SEMI,112,86,89,0.9017857142857143,82,7,4,19,0.5493816755648446,0.9375,-0.9747916048782049,357,20,0.056022408963585436,0.0627265991464917
B136,CAL20,IS,ALL,TAIL10,112,86,96,0.9107142857142857,86,10,0,16,0.5825008561776541,0.9107142857142857,-0.754768911330697,386,53,0.13730569948186527,0.15069323583533933
B136,CAL20,IS,ALL,HIVOL,112,86,96,0.9107142857142857,86,10,0,16,0.5753323123465395,0.9375,-0.8944974035618367,343,29,0.08454810495626822,0.10408972581900156
B136,CAL20,IS,ALL,SPYDD,112,86,100,0.875,86,14,0,12,0.5515389516666518,0.9107142857142857,-0.4008832405009413,1594,421,0.26411543287327477,0.16602384556494942
B136,CAL20,IS,ALL,SPYDD10,112,86,93,0.9375,86,7,0,19,0.5812797458872403,0.9553571428571429,-0.8361459016727821,343,41,0.119533527696793,0.14615518912212688
B136,CAL20,IS,ALL,DDWIN,108,82,69,0.8425925925925926,67,2,15,24,0.7138437718620958,0.9814814814814815,-0.9342238543154731,380,9,0.02368421052631579,0.1358609863598742
B136,CAL20,IS,DDSUB,FULL,108,82,85,0.8981481481481481,78,7,4,19,0.615267025729101,0.9351851851851852,-0.9686420795067681,344,26,0.0755813953488372,0.0627265991464917
B136,CAL20,IS,DDSUB,DOWN,108,82,86,0.8888888888888888,78,8,4,18,0.6214977307006493,0.9259259259259259,-0.9539843901599216,338,21,0.0621301775147929,0.08454560309441872
B136,CAL20,IS,DDSUB,ROLL,108,82,72,0.9074074074074074,72,0,10,26,0.7059578142795728,0.9814814814814815,-0.9791478987419008,434,42,0.0967741935483871,0.0393589813945221
B136,CAL20,IS,DDSUB,MAXROLL,108,82,62,0.8148148148148148,62,0,20,26,0.7369130957199743,0.9444444444444444,-0.9506636870750154,660,78,0.11818181818181818,0.09338180780936678
B136,CAL20,IS,DDSUB,EWMA,108,82,77,0.9166666666666666,75,2,7,24,0.648965603277491,0.9351851851851852,-0.9765453149334579,363,35,0.09641873278236915,0.06825836418865305
B136,CAL20,IS,DDSUB,SEMI,108,82,85,0.8981481481481481,78,7,4,19,0.5493816755648446,0.9351851851851852,-0.9731275707833151,339,20,0.058997050147492625,0.0627265991464917
B136,CAL20,IS,DDSUB,TAIL10,108,82,92,0.9074074074074074,82,10,0,16,0.5825008561776541,0.9074074074074074,-0.7583387961592829,362,53,0.1464088397790055,0.15069323583533933
B136,CAL20,IS,DDSUB,HIVOL,108,82,92,0.9074074074074074,82,10,0,16,0.5753323123465395,0.9351851851851852,-0.9003539306993138,320,29,0.090625,0.10408972581900156
B136,CAL20,IS,DDSUB,SPYDD,108,82,96,0.8703703703703703,82,14,0,12,0.5515389516666518,0.9074074074074074,-0.39297294319952547,1388,385,0.27737752161383283,0.16218844899720386
B136,CAL20,IS,DDSUB,SPYDD10,108,82,89,0.9351851851851852,82,7,0,19,0.5812797458872403,0.9537037037037037,-0.8427929592091725,320,41,0.128125,0.14615518912212688
B136,CAL20,IS,DDSUB,DDWIN,108,82,69,0.8425925925925926,67,2,15,24,0.7138437718620958,0.9814814814814815,-0.9342238543154731,380,9,0.02368421052631579,0.1358609863598742
B136,CAL20,OOS,ALL,FULL,112,95,87,0.8928571428571429,85,2,10,15,0.6871981118146336,0.9553571428571429,-0.9381866373367665,444,19,0.04279279279279279,0.12366104439787262
B136,CAL20,OOS,ALL,DOWN,112,95,87,0.8928571428571429,85,2,10,15,0.6993713222856601,0.9553571428571429,-0.930449280005106,400,12,0.03,0.12014328105154304
B136,CAL20,OOS,ALL,ROLL,112,95,81,0.8392857142857143,79,2,16,15,0.7155476612135094,0.9732142857142857,-0.9215748303805052,441,24,0.05442176870748299,0.1498254125759374
B136,CAL20,OOS,ALL,MAXROLL,112,95,64,0.7232142857142857,64,0,31,17,0.9179215733382434,0.9642857142857143,-0.929442714608911,721,32,0.044382801664355064,0.10179996216016274
B136,CAL20,OOS,ALL,EWMA,112,95,87,0.8928571428571429,85,2,10,15,0.6812529681168202,0.9642857142857143,-0.9418287525006199,378,22,0.0582010582010582,0.12366104439787262
B136,CAL20,OOS,ALL,SEMI,112,95,87,0.8928571428571429,85,2,10,15,0.6551792364780595,0.9642857142857143,-0.9395203696502904,404,20,0.04950495049504951,0.12366104439787262
B136,CAL20,OOS,ALL,TAIL10,112,95,88,0.8839285714285714,85,3,10,14,0.7309377612057035,0.9553571428571429,-0.8492540506362877,345,21,0.06086956521739131,0.12366104439787262
B136,CAL20,OOS,ALL,HIVOL,112,95,94,0.9017857142857143,89,5,6,12,0.6594494636908816,0.9553571428571429,-0.8716795625489349,400,27,0.0675,0.12356376384510759
B136,CAL20,OOS,ALL,SPYDD,112,95,89,0.875,85,4,10,13,0.7084332588965953,0.9553571428571429,-0.8188688926730593,403,19,0.04714640198511166,0.10463531590761188
B136,CAL20,OOS,ALL,SPYDD10,112,95,95,0.8928571428571429,89,6,6,11,0.7030905631630779,0.9464285714285714,-0.7985636731562704,426,16,0.03755868544600939,0.14725400046783266
B136,CAL20,OOS,ALL,DDWIN,112,95,91,0.875,86,5,9,12,0.6988308669265832,0.9464285714285714,-0.8057146765616184,345,24,0.06956521739130435,0.10588127368453304
B136,CAL20,OOS,DDSUB,FULL,112,95,87,0.8928571428571429,85,2,10,15,0.6871981118146336,0.9553571428571429,-0.9381866373367665,444,19,0.04279279279279279,0.12366104439787262
B136,CAL20,OOS,DDSUB,DOWN,112,95,87,0.8928571428571429,85,2,10,15,0.6993713222856601,0.9553571428571429,-0.930449280005106,400,12,0.03,0.12014328105154304
B136,CAL20,OOS,DDSUB,ROLL,112,95,81,0.8392857142857143,79,2,16,15,0.7155476612135094,0.9732142857142857,-0.9215748303805052,441,24,0.05442176870748299,0.1498254125759374
B136,CAL20,OOS,DDSUB,MAXROLL,112,95,64,0.7232142857142857,64,0,31,17,0.9179215733382434,0.9642857142857143,-0.929442714608911,721,32,0.044382801664355064,0.10179996216016274
B136,CAL20,OOS,DDSUB,EWMA,112,95,87,0.8928571428571429,85,2,10,15,0.6812529681168202,0.9642857142857143,-0.9418287525006199,378,22,0.0582010582010582,0.12366104439787262
B136,CAL20,OOS,DDSUB,SEMI,112,95,87,0.8928571428571429,85,2,10,15,0.6551792364780595,0.9642857142857143,-0.9395203696502904,404,20,0.04950495049504951,0.12366104439787262
B136,CAL20,OOS,DDSUB,TAIL10,112,95,88,0.8839285714285714,85,3,10,14,0.7309377612057035,0.9553571428571429,-0.8492540506362877,345,21,0.06086956521739131,0.12366104439787262
B136,CAL20,OOS,DDSUB,HIVOL,112,95,94,0.9017857142857143,89,5,6,12,0.6594494636908816,0.9553571428571429,-0.8716795625489349,400,27,0.0675,0.12356376384510759
B136,CAL20,OOS,DDSUB,SPYDD,112,95,89,0.875,85,4,10,13,0.7084332588965953,0.9553571428571429,-0.8188688926730593,403,19,0.04714640198511166,0.10463531590761188
B136,CAL20,OOS,DDSUB,SPYDD10,112,95,95,0.8928571428571429,89,6,6,11,0.7030905631630779,0.9464285714285714,-0.7985636731562704,426,16,0.03755868544600939,0.14725400046783266
B136,CAL20,OOS,DDSUB,DDWIN,112,95,91,0.875,86,5,9,12,0.6988308669265832,0.9464285714285714,-0.8057146765616184,345,24,0.06956521739130435,0.10588127368453304
SMALL,NONE,FULL,ALL,FULL,112,58,94,0.6785714285714286,58,36,0,18,0.34365744681325483,0.9017857142857143,-0.8478905798030134,336,77,0.22916666666666666,0.304446012976743
SMALL,NONE,FULL,ALL,DOWN,112,58,98,0.6428571428571429,58,40,0,14,0.312386108565935,0.9017857142857143,-0.8070968316626634,378,69,0.18253968253968253,0.32231845776422563
SMALL,NONE,FULL,ALL,ROLL,112,58,90,0.7142857142857143,58,32,0,22,0.30344866526639713,0.8839285714285714,-0.8395062786368895,343,79,0.2303206997084548,0.3247688153584505
SMALL,NONE,FULL,ALL,MAXROLL,112,58,49,0.8482142857142857,45,4,13,50,0.5262730194212217,0.875,-0.9024907507092875,356,70,0.19662921348314608,0.14996090293923936
SMALL,NONE,FULL,ALL,EWMA,112,58,91,0.7053571428571429,58,33,0,21,0.3431484024610706,0.8928571428571429,-0.8498982302350516,334,73,0.218562874251497,0.32476881535845026
SMALL,NONE,FULL,ALL,SEMI,112,58,91,0.7053571428571429,58,33,0,21,0.3261779698326125,0.9017857142857143,-0.8552718988382517,334,75,0.2245508982035928,0.304446012976743
SMALL,NONE,FULL,ALL,TAIL10,112,58,94,0.6785714285714286,58,36,0,18,0.3354603131649738,0.9017857142857143,-0.6671849545329226,348,78,0.22413793103448276,0.3247337125124201
SMALL,NONE,FULL,ALL,HIVOL,112,58,99,0.6339285714285714,58,41,0,13,0.29896782714111236,0.8928571428571429,-0.7359747472085454,345,83,0.24057971014492754,0.3625315988974255
SMALL,NONE,FULL,ALL,SPYDD,112,58,98,0.6428571428571429,58,40,0,14,0.32118794712843074,0.8928571428571429,-0.6992206976641023,522,127,0.24329501915708812,0.3625315988974255
SMALL,NONE,FULL,ALL,SPYDD10,112,58,100,0.625,58,42,0,12,0.3170028439059947,0.8928571428571429,-0.7042837715589897,367,88,0.23978201634877383,0.3625315988974255
SMALL,NONE,FULL,ALL,DDWIN,112,58,87,0.6875,55,32,3,22,0.33738695203888536,0.8482142857142857,-0.6351396690555015,317,74,0.2334384858044164,0.32231845776422563
SMALL,NONE,FULL,DDSUB,FULL,112,58,94,0.6785714285714286,58,36,0,18,0.34365744681325483,0.9017857142857143,-0.8478905798030134,336,77,0.22916666666666666,0.304446012976743
SMALL,NONE,FULL,DDSUB,DOWN,112,58,98,0.6428571428571429,58,40,0,14,0.312386108565935,0.9017857142857143,-0.8070968316626634,378,69,0.18253968253968253,0.32231845776422563
SMALL,NONE,FULL,DDSUB,ROLL,112,58,90,0.7142857142857143,58,32,0,22,0.30344866526639713,0.8839285714285714,-0.8395062786368895,343,79,0.2303206997084548,0.3247688153584505
SMALL,NONE,FULL,DDSUB,MAXROLL,112,58,49,0.8482142857142857,45,4,13,50,0.5262730194212217,0.875,-0.9024907507092875,356,70,0.19662921348314608,0.14996090293923936
SMALL,NONE,FULL,DDSUB,EWMA,112,58,91,0.7053571428571429,58,33,0,21,0.3431484024610706,0.8928571428571429,-0.8498982302350516,334,73,0.218562874251497,0.32476881535845026
SMALL,NONE,FULL,DDSUB,SEMI,112,58,91,0.7053571428571429,58,33,0,21,0.3261779698326125,0.9017857142857143,-0.8552718988382517,334,75,0.2245508982035928,0.304446012976743
SMALL,NONE,FULL,DDSUB,TAIL10,112,58,94,0.6785714285714286,58,36,0,18,0.3354603131649738,0.9017857142857143,-0.6671849545329226,348,78,0.22413793103448276,0.3247337125124201
SMALL,NONE,FULL,DDSUB,HIVOL,112,58,99,0.6339285714285714,58,41,0,13,0.29896782714111236,0.8928571428571429,-0.7359747472085454,345,83,0.24057971014492754,0.3625315988974255
SMALL,NONE,FULL,DDSUB,SPYDD,112,58,98,0.6428571428571429,58,40,0,14,0.32118794712843074,0.8928571428571429,-0.6992206976641023,522,127,0.24329501915708812,0.3625315988974255
SMALL,NONE,FULL,DDSUB,SPYDD10,112,58,100,0.625,58,42,0,12,0.3170028439059947,0.8928571428571429,-0.7042837715589897,367,88,0.23978201634877383,0.3625315988974255
SMALL,NONE,FULL,DDSUB,DDWIN,112,58,87,0.6875,55,32,3,22,0.33738695203888536,0.8482142857142857,-0.6351396690555015,317,74,0.2334384858044164,0.32231845776422563
SMALL,NONE,IS,ALL,FULL,112,59,90,0.7232142857142857,59,31,0,22,0.3762988765235024,0.9375,-0.9500884612109509,346,38,0.10982658959537572,0.0763242526671093
SMALL,NONE,IS,ALL,DOWN,112,59,90,0.7232142857142857,59,31,0,22,0.3632098172555531,0.9464285714285714,-0.9350991859507655,347,30,0.08645533141210375,0.08432185650904367
SMALL,NONE,IS,ALL,ROLL,112,59,89,0.7321428571428571,59,30,0,23,0.4206347936408249,0.9464285714285714,-0.9428911478428382,399,39,0.09774436090225563,0.08960604837288744
SMALL,NONE,IS,ALL,MAXROLL,112,59,65,0.875,55,10,4,43,0.5130076463137823,0.9196428571428571,-0.9520394569413092,310,19,0.06129032258064516,0.09695944751160734
SMALL,NONE,IS,ALL,EWMA,112,59,89,0.7321428571428571,59,30,0,23,0.37152061545683684,0.9464285714285714,-0.956690066192988,344,41,0.11918604651162791,0.07221827679058479
SMALL,NONE,IS,ALL,SEMI,112,59,90,0.7232142857142857,59,31,0,22,0.37167241538325296,0.9464285714285714,-0.9578437447335383,376,40,0.10638297872340426,0.05741301440887725
SMALL,NONE,IS,ALL,TAIL10,112,59,86,0.7589285714285714,59,27,0,26,0.44452059618019935,0.9285714285714286,-0.8465992232401152,315,38,0.12063492063492064,0.152829133504081
SMALL,NONE,IS,ALL,HIVOL,112,59,92,0.7053571428571429,59,33,0,20,0.3155261026851677,0.9017857142857143,-0.8470478760058846,348,66,0.1896551724137931,0.12599327442869668
SMALL,NONE,IS,ALL,SPYDD,112,59,81,0.8035714285714286,59,22,0,31,0.48260245978454397,0.9196428571428571,-0.8670918067912713,329,44,0.1337386018237082,0.1287629728637858
SMALL,NONE,IS,ALL,SPYDD10,112,59,85,0.7678571428571429,59,26,0,27,0.3485968995364494,0.9196428571428571,-0.8180462185676314,361,37,0.10249307479224377,0.15168412784120455
SMALL,NONE,IS,ALL,DDWIN,112,59,84,0.7767857142857143,59,25,0,28,0.3788390594376719,0.8928571428571429,-0.8750149575206416,302,38,0.12582781456953643,0.11631695846709689
SMALL,NONE,IS,DDSUB,FULL,112,59,90,0.7232142857142857,59,31,0,22,0.3762988765235024,0.9375,-0.9500884612109509,346,38,0.10982658959537572,0.0763242526671093
SMALL,NONE,IS,DDSUB,DOWN,112,59,90,0.7232142857142857,59,31,0,22,0.3632098172555531,0.9464285714285714,-0.9350991859507655,347,30,0.08645533141210375,0.08432185650904367
SMALL,NONE,IS,DDSUB,ROLL,112,59,89,0.7321428571428571,59,30,0,23,0.4206347936408249,0.9464285714285714,-0.9428911478428382,399,39,0.09774436090225563,0.08960604837288744
SMALL,NONE,IS,DDSUB,MAXROLL,112,59,65,0.875,55,10,4,43,0.5130076463137823,0.9196428571428571,-0.9520394569413092,310,19,0.06129032258064516,0.09695944751160734
SMALL,NONE,IS,DDSUB,EWMA,112,59,89,0.7321428571428571,59,30,0,23,0.37152061545683684,0.9464285714285714,-0.956690066192988,344,41,0.11918604651162791,0.07221827679058479
SMALL,NONE,IS,DDSUB,SEMI,112,59,90,0.7232142857142857,59,31,0,22,0.37167241538325296,0.9464285714285714,-0.9578437447335383,376,40,0.10638297872340426,0.05741301440887725
SMALL,NONE,IS,DDSUB,TAIL10,112,59,86,0.7589285714285714,59,27,0,26,0.44452059618019935,0.9285714285714286,-0.8465992232401152,315,38,0.12063492063492064,0.152829133504081
SMALL,NONE,IS,DDSUB,HIVOL,112,59,92,0.7053571428571429,59,33,0,20,0.3155261026851677,0.9017857142857143,-0.8470478760058846,348,66,0.1896551724137931,0.12599327442869668
SMALL,NONE,IS,DDSUB,SPYDD,112,59,81,0.8035714285714286,59,22,0,31,0.48260245978454397,0.9196428571428571,-0.8670918067912713,329,44,0.1337386018237082,0.1287629728637858
SMALL,NONE,IS,DDSUB,SPYDD10,112,59,85,0.7678571428571429,59,26,0,27,0.3485968995364494,0.9196428571428571,-0.8180462185676314,361,37,0.10249307479224377,0.15168412784120455
SMALL,NONE,IS,DDSUB,DDWIN,112,59,84,0.7767857142857143,59,25,0,28,0.3788390594376719,0.8928571428571429,-0.8750149575206416,302,38,0.12582781456953643,0.11631695846709689
SMALL,NONE,OOS,ALL,FULL,112,58,99,0.6339285714285714,58,41,0,13,0.3123807381629232,0.9017857142857143,-0.8195535041629376,358,82,0.22905027932960895,0.32476881535845026
SMALL,NONE,OOS,ALL,DOWN,112,58,99,0.6339285714285714,58,41,0,13,0.2963667459672996,0.9017857142857143,-0.7839426599926018,355,84,0.23661971830985915,0.35073922503889166
SMALL,NONE,OOS,ALL,ROLL,112,58,92,0.6964285714285714,58,34,0,20,0.33165194528945685,0.8928571428571429,-0.805427220026096,344,82,0.23837209302325582,0.32251666523823186
SMALL,NONE,OOS,ALL,MAXROLL,112,58,53,0.8303571428571429,46,7,12,47,0.5236939126571702,0.8660714285714286,-0.886070741283724,292,53,0.1815068493150685,0.16117404456280493
SMALL,NONE,OOS,ALL,EWMA,112,58,92,0.6964285714285714,58,34,0,20,0.32288346423823755,0.9017857142857143,-0.8139359105828042,330,82,0.24848484848484848,0.32251666523823186
SMALL,NONE,OOS,ALL,SEMI,112,58,97,0.6517857142857143,58,39,0,15,0.3372308196902306,0.9017857142857143,-0.8281443640029742,335,73,0.21791044776119403,0.32476881535845026
SMALL,NONE,OOS,ALL,TAIL10,112,58,96,0.6607142857142857,58,38,0,16,0.34914168505726517,0.8928571428571429,-0.6799424199102091,374,92,0.24598930481283424,0.3709363061495281
SMALL,NONE,OOS,ALL,HIVOL,112,58,101,0.6160714285714286,58,43,0,11,0.2854565230494104,0.8839285714285714,-0.7241014045777668,409,103,0.25183374083129584,0.3709363061495281
SMALL,NONE,OOS,ALL,SPYDD,112,58,98,0.6428571428571429,58,40,0,14,0.32118794712843074,0.8928571428571429,-0.7062381262837534,522,127,0.24329501915708812,0.3709363061495281
SMALL,NONE,OOS,ALL,SPYDD10,112,58,102,0.6071428571428571,58,44,0,10,0.2860364522278618,0.8839285714285714,-0.7302914373516172,449,116,0.2583518930957684,0.3709363061495281
SMALL,NONE,OOS,ALL,DDWIN,112,58,90,0.7142857142857143,58,32,0,22,0.33738695203888536,0.9017857142857143,-0.7452660901664558,343,60,0.1749271137026239,0.3223184577642253
SMALL,NONE,OOS,DDSUB,FULL,112,58,99,0.6339285714285714,58,41,0,13,0.3123807381629232,0.9017857142857143,-0.8195535041629376,358,82,0.22905027932960895,0.32476881535845026
SMALL,NONE,OOS,DDSUB,DOWN,112,58,99,0.6339285714285714,58,41,0,13,0.2963667459672996,0.9017857142857143,-0.7839426599926018,355,84,0.23661971830985915,0.35073922503889166
SMALL,NONE,OOS,DDSUB,ROLL,112,58,92,0.6964285714285714,58,34,0,20,0.33165194528945685,0.8928571428571429,-0.805427220026096,344,82,0.23837209302325582,0.32251666523823186
SMALL,NONE,OOS,DDSUB,MAXROLL,112,58,53,0.8303571428571429,46,7,12,47,0.5236939126571702,0.8660714285714286,-0.886070741283724,292,53,0.1815068493150685,0.16117404456280493
SMALL,NONE,OOS,DDSUB,EWMA,112,58,92,0.6964285714285714,58,34,0,20,0.32288346423823755,0.9017857142857143,-0.8139359105828042,330,82,0.24848484848484848,0.32251666523823186
SMALL,NONE,OOS,DDSUB,SEMI,112,58,97,0.6517857142857143,58,39,0,15,0.3372308196902306,0.9017857142857143,-0.8281443640029742,335,73,0.21791044776119403,0.32476881535845026
SMALL,NONE,OOS,DDSUB,TAIL10,112,58,96,0.6607142857142857,58,38,0,16,0.34914168505726517,0.8928571428571429,-0.6799424199102091,374,92,0.24598930481283424,0.3709363061495281
SMALL,NONE,OOS,DDSUB,HIVOL,112,58,101,0.6160714285714286,58,43,0,11,0.2854565230494104,0.8839285714285714,-0.7241014045777668,409,103,0.25183374083129584,0.3709363061495281
SMALL,NONE,OOS,DDSUB,SPYDD,112,58,98,0.6428571428571429,58,40,0,14,0.32118794712843074,0.8928571428571429,-0.7062381262837534,522,127,0.24329501915708812,0.3709363061495281
SMALL,NONE,OOS,DDSUB,SPYDD10,112,58,102,0.6071428571428571,58,44,0,10,0.2860364522278618,0.8839285714285714,-0.7302914373516172,449,116,0.2583518930957684,0.3709363061495281
SMALL,NONE,OOS,DDSUB,DDWIN,112,58,90,0.7142857142857143,58,32,0,22,0.33738695203888536,0.9017857142857143,-0.7452660901664558,343,60,0.1749271137026239,0.3223184577642253
SMALL,SPYDD,FULL,ALL,FULL,112,59,93,0.6964285714285714,59,34,0,19,0.34637776530940423,0.8839285714285714,-0.7611981420040148,351,90,0.2564102564102564,0.33327277973796177
SMALL,SPYDD,FULL,ALL,DOWN,112,59,94,0.6875,59,35,0,18,0.33266062088395265,0.8660714285714286,-0.7163051952319524,347,88,0.25360230547550433,0.33274826106445066
SMALL,SPYDD,FULL,ALL,ROLL,112,59,90,0.7232142857142857,59,31,0,22,0.38301808306659435,0.8928571428571429,-0.7524438664028728,335,72,0.21492537313432836,0.33274826106445066
SMALL,SPYDD,FULL,ALL,MAXROLL,112,59,49,0.9107142857142857,49,0,10,53,0.5900913905872195,0.9107142857142857,-0.932441919118235,356,23,0.06460674157303371,0.16063834855039327
SMALL,SPYDD,FULL,ALL,EWMA,112,59,91,0.7142857142857143,59,32,0,21,0.361392803188635,0.8928571428571429,-0.76397031350307,344,76,0.22093023255813954,0.33327277973796177
SMALL,SPYDD,FULL,ALL,SEMI,112,59,91,0.7142857142857143,59,32,0,21,0.368311960983663,0.8839285714285714,-0.7839308025864047,354,83,0.2344632768361582,0.32187963308833967
SMALL,SPYDD,FULL,ALL,TAIL10,112,59,99,0.6428571428571429,59,40,0,13,0.3299829240902803,0.8303571428571429,-0.5521405307894514,360,108,0.3,0.3564053409372664
SMALL,SPYDD,FULL,ALL,HIVOL,112,59,100,0.6339285714285714,59,41,0,12,0.29619462694573023,0.8392857142857143,-0.5808745795939867,369,116,0.3143631436314363,0.3625315988974255
SMALL,SPYDD,FULL,ALL,SPYDD,112,59,99,0.6428571428571429,59,40,0,13,0.32479188062759035,0.8303571428571429,-0.5167949026494327,467,123,0.2633832976445396,0.3625315988974255
SMALL,SPYDD,FULL,ALL,SPYDD10,112,59,95,0.6785714285714286,59,36,0,17,0.3836013864304416,0.8660714285714286,-0.5705187214456574,346,96,0.2774566473988439,0.3625315988974255
SMALL,SPYDD,FULL,ALL,DDWIN,112,59,88,0.7053571428571429,57,31,2,22,0.3818831957372645,0.8125,-0.5707743390963096,330,91,0.27575757575757576,0.3582185546187667
SMALL,SPYDD,FULL,DDSUB,FULL,112,59,93,0.6964285714285714,59,34,0,19,0.34637776530940423,0.8839285714285714,-0.7611981420040148,351,90,0.2564102564102564,0.33327277973796177
SMALL,SPYDD,FULL,DDSUB,DOWN,112,59,94,0.6875,59,35,0,18,0.33266062088395265,0.8660714285714286,-0.7163051952319524,347,88,0.25360230547550433,0.33274826106445066
SMALL,SPYDD,FULL,DDSUB,ROLL,112,59,90,0.7232142857142857,59,31,0,22,0.38301808306659435,0.8928571428571429,-0.7524438664028728,335,72,0.21492537313432836,0.33274826106445066
SMALL,SPYDD,FULL,DDSUB,MAXROLL,112,59,49,0.9107142857142857,49,0,10,53,0.5900913905872195,0.9107142857142857,-0.932441919118235,356,23,0.06460674157303371,0.16063834855039327
SMALL,SPYDD,FULL,DDSUB,EWMA,112,59,91,0.7142857142857143,59,32,0,21,0.361392803188635,0.8928571428571429,-0.76397031350307,344,76,0.22093023255813954,0.33327277973796177
SMALL,SPYDD,FULL,DDSUB,SEMI,112,59,91,0.7142857142857143,59,32,0,21,0.368311960983663,0.8839285714285714,-0.7839308025864047,354,83,0.2344632768361582,0.32187963308833967
SMALL,SPYDD,FULL,DDSUB,TAIL10,112,59,99,0.6428571428571429,59,40,0,13,0.3299829240902803,0.8303571428571429,-0.5521405307894514,360,108,0.3,0.3564053409372664
