====================================================================================================================
IDEA 360 - price the U56 EWALL MA band at b=0.12 on its own (b x gross, breakeven c*, grid-edge)
====================================================================================================================
Book: hold every in-band name at g/k_t, weekly, next-day execution, warm-up 260 rows.
    B136   25  headline b=0.12 RESPREAD 0.1200 0.7500     1.1690      1.1331    0.1337    -0.2190  0.0824
    B136   25    RULES v2 cell  DEGROSS 0.0300 0.7500     1.0525      1.0740    0.0764    -0.1228  0.1414
    B136   25  RULES v2 (live)             NaN    NaN     1.0525      1.0740    0.0764    -0.1228     NaN
    B136   25              SPY             NaN    NaN     0.8987      0.8820    0.1545    -0.3372     NaN
SMALL439    0          IS-pick RESPREAD 0.1600 1.0000     0.7428      0.7365    0.1443    -0.4637  0.0188
SMALL439    0         OOS-best RESPREAD 0.2000 0.5000     0.7256      0.7553    0.0770    -0.2397  0.0000
SMALL439    0       parent b=0 RESPREAD 0.0000 0.7500     0.5218      0.6047    0.0855    -0.3707  0.1507
SMALL439    0  headline b=0.12 RESPREAD 0.1200 0.7500     0.7242      0.6921    0.1026    -0.3715  0.0632
SMALL439    0    RULES v2 cell  DEGROSS 0.0300 0.7500     0.6187      0.6071    0.0414    -0.1433  0.1483
SMALL439    0  RULES v2 (live)             NaN    NaN     0.6199      0.6086    0.0415    -0.1431     NaN
SMALL439    0              SPY             NaN    NaN     0.8316      0.8820    0.1545    -0.3372     NaN
SMALL439   10          IS-pick RESPREAD 0.1600 1.0000     0.7220      0.7131    0.1386    -0.4682  0.0275
SMALL439   10         OOS-best RESPREAD 0.7000 0.5000     0.5492      0.7406    0.0866    -0.2474  0.0000
SMALL439   10       parent b=0 RESPREAD 0.0000 0.7500     0.4464      0.5355    0.0738    -0.3824  0.2051
SMALL439   10  headline b=0.12 RESPREAD 0.1200 0.7500     0.6986      0.6637    0.0976    -0.3763  0.0768
SMALL439   10    RULES v2 cell  DEGROSS 0.0300 0.7500     0.5790      0.5665    0.0384    -0.1470  0.1741
SMALL439   10  RULES v2 (live)             NaN    NaN     0.5802      0.5680    0.0385    -0.1468     NaN
SMALL439   10              SPY             NaN    NaN     0.8316      0.8820    0.1545    -0.3372     NaN
SMALL439   25          IS-pick RESPREAD 0.1600 1.0000     0.6908      0.6780    0.1301    -0.4748  0.0446
SMALL439   25         OOS-best RESPREAD 0.7000 0.5000     0.5287      0.7226    0.0842    -0.2498  0.0000
SMALL439   25       parent b=0 RESPREAD 0.0000 0.7500     0.3335      0.4316    0.0566    -0.3995  0.2909
SMALL439   25  headline b=0.12 RESPREAD 0.1200 0.7500     0.6602      0.6212    0.0902    -0.3835  0.1014
SMALL439   25    RULES v2 cell  DEGROSS 0.0300 0.7500     0.5194      0.5056    0.0339    -0.1527  0.2170
SMALL439   25  RULES v2 (live)             NaN    NaN     0.5208      0.5072    0.0340    -0.1525     NaN
SMALL439   25              SPY             NaN    NaN     0.8316      0.8820    0.1545    -0.3372     NaN

====================================================================================================================
[F] THE THREE CELLS THAT MATTER, U56, all rungs

  headline  RESPREAD b=0.12 g=0.75
     0 bps: CAGR 0.1424  Sharpe 1.2440  MaxDD -0.1935  H1 1.2775  H2 1.2233  OOS 1.2845  4a False  4b True
    10 bps: CAGR 0.1402  Sharpe 1.2264  MaxDD -0.1942  H1 1.2611  H2 1.2048  OOS 1.2662  4a False  4b True
    25 bps: CAGR 0.1369  Sharpe 1.2000  MaxDD -0.1953  H1 1.2363  H2 1.1769  OOS 1.2389  4a False  4b True
    turnover 1.934x/yr  mean names 36.70  realised gross 0.7503  c*_4b 123.7 bps  c*_spy 201.0 bps  c*_abs inf bps

  live cell DEGROSS  b=0.03 g=0.75 (== RULES v2)
     0 bps: CAGR 0.0885  Sharpe 1.2306  MaxDD -0.1203  H1 1.2511  H2 1.2158  OOS 1.3096  4a False  4b False  fail=CAGR
    10 bps: CAGR 0.0866  Sharpe 1.2056  MaxDD -0.1205  H1 1.2259  H2 1.1908  OOS 1.2851  4a False  4b False  fail=CAGR
    25 bps: CAGR 0.0837  Sharpe 1.1680  MaxDD -0.1209  H1 1.1881  H2 1.1534  OOS 1.2482  4a False  4b False  fail=CAGR
    turnover 1.775x/yr  mean names 38.43  realised gross 0.5328  c*_4b 0.0 bps  c*_spy 136.0 bps  c*_abs 492.3 bps

  one dial  DEGROSS  b=0.12 g=0.75
     0 bps: CAGR 0.0882  Sharpe 1.1638  MaxDD -0.1214  H1 1.2442  H2 1.0915  OOS 1.1896  4a False  4b False  fail=CAGR
    10 bps: CAGR 0.0872  Sharpe 1.1515  MaxDD -0.1215  H1 1.2326  H2 1.0783  OOS 1.1765  4a False  4b False  fail=CAGR
    25 bps: CAGR 0.0857  Sharpe 1.1329  MaxDD -0.1216  H1 1.2153  H2 1.0586  OOS 1.1569  4a False  4b False  fail=CAGR
    turnover 0.922x/yr  mean names 36.70  realised gross 0.5090  c*_4b 0.0 bps  c*_spy 221.4 bps  c*_abs inf bps

  parent    RESPREAD b=0.00 g=0.75
     0 bps: CAGR 0.1240  Sharpe 1.1636  MaxDD -0.1848  H1 1.2426  H2 1.1073  OOS 1.1814  4a False  4b True
    10 bps: CAGR 0.1155  Sharpe 1.0909  MaxDD -0.1865  H1 1.1669  H2 1.0366  OOS 1.1118  4a False  4b True
    25 bps: CAGR 0.1028  Sharpe 0.9816  MaxDD -0.1890  H1 1.0531  H2 0.9302  OOS 1.0072  4a False  4b False  fail=CAGR
    turnover 7.616x/yr  mean names 38.39  realised gross 0.7502  c*_4b 20.5 bps  c*_spy 37.7 bps  c*_abs 160.9 bps

  CONVENTION DELTA (DEGROSS minus RESPREAD) at 10 bps, g=0.75, every panel x b:
              CAGR_10                  MaxDD_10                 Sharpe_10                 
conv          DEGROSS RESPREAD       d  DEGROSS RESPREAD      d   DEGROSS RESPREAD       d
panel    b                                                                                
B136     0.00  0.0778   0.1164 -0.0386  -0.1262  -0.2012 0.0751    1.0937   1.0566  0.0371
         0.03  0.0803   0.1173 -0.0370  -0.1224  -0.1853 0.0629    1.1058   1.0690  0.0368
         0.05  0.0803   0.1200 -0.0397  -0.1314  -0.1949 0.0635    1.0856   1.0711  0.0145
         0.08  0.0857   0.1259 -0.0402  -0.1481  -0.2069 0.0588    1.1240   1.1078  0.0162
         0.12  0.0874   0.1364 -0.0490  -0.1481  -0.2174 0.0693    1.1115   1.1764 -0.0649
         0.16  0.0848   0.1371 -0.0523  -0.1475  -0.2320 0.0845    1.0633   1.1138 -0.0505
         0.20  0.0840   0.1365 -0.0525  -0.1587  -0.2476 0.0889    1.0378   1.0780 -0.0402
         0.25  0.0763   0.1437 -0.0674  -0.1562  -0.2614 0.1052    1.0065   1.0617 -0.0552
         0.30  0.0727   0.1503 -0.0776  -0.1472  -0.2687 0.1215    1.0413   1.0657 -0.0244
         0.40  0.0539   0.1750 -0.1211  -0.0865  -0.2562 0.1697    1.0970   1.1131 -0.0161
         0.50  0.0407   0.1818 -0.1411  -0.0630  -0.2548 0.1918    1.1248   1.1178  0.0070
         0.70  0.0185   0.2225 -0.2040  -0.0285  -0.2578 0.2294    1.1177   1.1549 -0.0372
SMALL439 0.00  0.0356   0.0648 -0.0292  -0.1427  -0.3824 0.2397    0.5395   0.5034  0.0361
         0.03  0.0380   0.0731 -0.0351  -0.1470  -0.3768 0.2297    0.5710   0.5553  0.0157
         0.05  0.0417   0.0829 -0.0412  -0.1460  -0.3786 0.2326    0.6170   0.6139  0.0031
         0.08  0.0432   0.0842 -0.0411  -0.1490  -0.3776 0.2286    0.6280   0.6221  0.0059
         0.12  0.0461   0.0926 -0.0465  -0.1598  -0.3763 0.2165    0.6519   0.6717 -0.0198
         0.16  0.0484   0.0995 -0.0512  -0.1690  -0.3704 0.2014    0.6682   0.7114 -0.0432
         0.20  0.0474   0.1007 -0.0533  -0.1718  -0.3473 0.1755    0.6481   0.7218 -0.0736
         0.25  0.0464   0.0978 -0.0514  -0.1777  -0.3416 0.1639    0.6147   0.6993 -0.0846
         0.30  0.0439   0.0929 -0.0489  -0.1838  -0.3342 0.1504    0.5750   0.6637 -0.0887
         0.40  0.0400   0.0852 -0.0452  -0.1904  -0.3430 0.1526    0.5111   0.5973 -0.0862
         0.50  0.0451   0.0944 -0.0493  -0.1677  -0.3452 0.1774    0.5782   0.6298 -0.0516
         0.70  0.0425   0.1088 -0.0663  -0.1478  -0.3556 0.2078    0.6220   0.6698 -0.0478
U56      0.00  0.0820   0.1155 -0.0335  -0.1201  -0.1865 0.0664    1.1712   1.0909  0.0802
         0.03  0.0866   0.1225 -0.0359  -0.1205  -0.1771 0.0566    1.2056   1.1609  0.0447
         0.05  0.0834   0.1274 -0.0440  -0.1257  -0.1847 0.0591    1.1497   1.1548 -0.0051
         0.08  0.0855   0.1323 -0.0468  -0.1447  -0.1970 0.0523    1.1500   1.1780 -0.0281
         0.12  0.0872   0.1402 -0.0530  -0.1215  -0.1942 0.0727    1.1515   1.2264 -0.0749
         0.16  0.0840   0.1483 -0.0643  -0.1235  -0.2110 0.0875    1.1220   1.1619 -0.0399
         0.20  0.0858   0.1496 -0.0638  -0.1207  -0.2265 0.1058    1.1165   1.1367 -0.0202
         0.25  0.0782   0.1521 -0.0739  -0.1265  -0.2401 0.1136    1.0794   1.1102 -0.0309
         0.30  0.0700   0.1627 -0.0927  -0.1211  -0.2635 0.1424    1.1081   1.1233 -0.0153
         0.40  0.0499   0.2081 -0.1582  -0.0726  -0.2548 0.1822    1.1793   1.1811 -0.0018
         0.50  0.0417   0.2121 -0.1704  -0.0820  -0.3250 0.2431    1.1384   1.1165  0.0219
         0.70  0.0255   0.2444 -0.2189  -0.0504  -0.4781 0.4277    1.0411   1.0504 -0.0093

Wrote:
  /home/user/Claude-Space/research/backtests/2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud.grid.csv
  /home/user/Claude-Space/research/backtests/2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud.edge.csv
  /home/user/Claude-Space/research/backtests/2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud.keeppaths.csv
  /home/user/Claude-Space/research/backtests/2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud.walkforward.csv
  /home/user/Claude-Space/research/backtests/2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud.ctx.csv
