IDEA 138 — sleeve-f PLATEAU WIDTH (lane B).  13 f-points x 2 panels x 2 books x 2 sleeve sets x 2 cost rungs = 208 arm-rows.
f sweep: published [0.05, 0.1, 0.15, 0.2, 0.25, 0.5] + added [0.3, 0.35, 0.4] + edge probe [0.6, 0.75, 1.0] (f=1.00 is the pure sleeve, so the dial is bounded) + control f=0.00.  Plateau tolerance 0.05 (idea 128's).  Costs [10.0, 25.0] bps, weekly, t+1, gross 0.75.

[panel] u56: 56 cols 2008-01-02..2026-09-04, eval from 2009-01-13
    SPY full CAGR 15.23% Sharpe 0.889 MaxDD -33.72% halves 0.957/0.834; OOS Sharpe 0.882 CAGR 15.45% MaxDD -33.72%
    4b bars (full slice): H1>0.957 H2>0.834 OOS>0.882 MaxDD>=-20.23% CAGR>=10.66%
    RULES v2 @10bps 8.66%/1.206/-12.05% halves 1.226/1.191 | v1 @10bps 6.45%/0.664/-13.83% halves 0.641/0.688
    RULES v2 @25bps 8.37%/1.168/-12.09% halves 1.188/1.153 | v1 @25bps 2.75%/0.317/-15.63% halves 0.285/0.346
    [gate a] H.run vs engine.backtest on EWall: max|d| 0.000e+00

[panel] broad: 136 cols 2008-01-02..2026-09-04, eval from 2009-01-13
    SPY full CAGR 15.23% Sharpe 0.889 MaxDD -33.72% halves 0.957/0.834; OOS Sharpe 0.882 CAGR 15.45% MaxDD -33.72%
    4b bars (full slice): H1>0.957 H2>0.834 OOS>0.882 MaxDD>=-20.23% CAGR>=10.66%
    RULES v2 @10bps 8.03%/1.106/-12.24% halves 1.229/0.984 | v1 @10bps 6.39%/0.635/-21.19% halves 0.756/0.532
    RULES v2 @25bps 7.70%/1.064/-12.28% halves 1.191/0.939 | v1 @25bps 1.79%/0.219/-26.72% halves 0.335/0.120
    [gate a] H.run vs engine.backtest on EWall: max|d| 0.000e+00

[gate b] REPRODUCTION of idea 134's committed .grid.csv (its ungated `control` arm, TOP20 base = its R20 book, shared f values)
    matched 52 committed rows; max|dSharpe| 2.220e-16  max|dCAGR| 9.714e-17  max|dMaxDD| 8.327e-17

FULL GRID (208 arm-rows).  `published` marks the queue's own sweep; f=0.00 is the no-sleeve control.

--- u56 / EWall ---
panel  book sleeve    cost      f   CAGR  Sharpe   MaxDD      H1     H2  OOS_Sharpe  OOS_CAGR  OOS_MaxDD  gross  turnover   m_min  pass4b  pass4a_v2
  u56 EWall     S4 10.0000   pub       S0 0.5000    False      6.0000     1.2688      1.3192    0.0949    -0.1287          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.1835  0.4372     True      False         True      0.5000           1.3192      1.0000
  u56 EWall     S4 10.0000   pub       S1 0.2500    False      5.0000     1.1972      1.2202    0.1179    -0.1727          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.0844  0.3382     True       True         True      0.5000           1.3192      1.0000
  u56 EWall     S4 10.0000   ext       S0 0.5000    False      9.0000     1.2688      1.3192    0.0949    -0.1287          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.1835  0.4372     True      False         True      0.5000           1.3192      1.0000
  u56 EWall     S4 10.0000   ext       S1 0.2500    False      5.0000     1.1972      1.2202    0.1179    -0.1727          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.0844  0.3382     True       True         True      0.5000           1.3192      1.0000
  u56 EWall     S4 10.0000   all       S0 0.5000    False     12.0000     1.2688      1.3192    0.0949    -0.1287          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.1835  0.4372     True      False         True      0.6000           1.3503      0.6713
  u56 EWall     S4 10.0000   all       S1 0.2500    False      5.0000     1.1972      1.2202    0.1179    -0.1727          1.1357        0.1382        -0.2253          0.8820        0.1545        -0.3372   0.0844  0.3382     True       True         True      0.6000           1.3503      0.6713
  u56 EWall     S4 25.0000   pub       S0 0.5000    False      6.0000     1.1678      1.2403    0.0889    -0.1295          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.1153  0.3583     True      False         True      0.5000           1.2403      1.0000
  u56 EWall     S4 25.0000   pub       S1 0.2000    False      4.0000     1.1461      1.1740    0.1191    -0.1828          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.0490  0.2920     True       True         True      0.5000           1.2403      1.0000
  u56 EWall     S4 25.0000   ext       S0 0.4000    False      9.0000     1.1755      1.2216    0.0994    -0.1471          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.0965  0.3396     True      False         True      0.5000           1.2403      0.9500
  u56 EWall     S4 25.0000   ext       S1 0.2000    False      4.0000     1.1461      1.1740    0.1191    -0.1828          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.0490  0.2920     True       True         True      0.5000           1.2403      0.9500
  u56 EWall     S4 25.0000   all       S0 0.4000    False     12.0000     1.1755      1.2216    0.0994    -0.1471          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.0965  0.3396     True      False         True      0.6000           1.2447      0.6713
  u56 EWall     S4 25.0000   all       S1 0.2000    False      4.0000     1.1461      1.1740    0.1191    -0.1828          1.1250        0.1367        -0.2255          0.8820        0.1545        -0.3372   0.0490  0.2920     True       True         True      0.6000           1.2447      0.6713
  u56 TOP20     S3 10.0000   pub       S0 0.5000    False      6.0000     1.3299      1.2411    0.1031    -0.1225          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0735  0.3591     True      False         True      0.5000           1.2411      1.0000
  u56 TOP20     S3 10.0000   pub       S1 0.2500    False      5.0000     1.2653      1.2019    0.1356    -0.1708          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0342  0.3199     True       True         True      0.5000           1.2411      1.0000
  u56 TOP20     S3 10.0000   ext       S0 0.5000    False      9.0000     1.3299      1.2411    0.1031    -0.1225          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0735  0.3591     True      False         True      0.5000           1.2411      1.0000
  u56 TOP20     S3 10.0000   ext       S1 0.4000    False      8.0000     1.3124      1.2280    0.1165    -0.1414          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0603  0.3460     True       True         True      0.5000           1.2411      1.0000
  u56 TOP20     S3 10.0000   all       S0 0.5000    False     12.0000     1.3299      1.2411    0.1031    -0.1225          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0735  0.3591     True      False         True      0.6000           1.2431      0.9720
  u56 TOP20     S3 10.0000   all       S1 0.4000    False      8.0000     1.3124      1.2280    0.1165    -0.1414          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0603  0.3460     True       True         True      0.6000           1.2431      0.9720
  u56 TOP20     S3 25.0000   pub       S0 0.5000    False      6.0000     1.1344      1.0932    0.0899    -0.1237          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0210  0.2112     True      False         True      0.5000           1.0932      1.0000
  u56 TOP20     S3 25.0000   pub       S1 0.2500    False      4.0000     1.1167      1.0862    0.1212    -0.1721          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0140  0.2042     True       True         True      0.5000           1.0932      1.0000
  u56 TOP20     S3 25.0000   ext       S0 0.4000    False      9.0000     1.1377      1.0950    0.1028    -0.1427          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0228  0.2130     True      False         True      0.4000           1.0950      1.0000
  u56 TOP20     S3 25.0000   ext       S1 0.2500    False      4.0000     1.1167      1.0862    0.1212    -0.1721          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0140  0.2042     True       True         True      0.4000           1.0950      1.0000
  u56 TOP20     S3 25.0000   all       S0 0.4000    False     12.0000     1.1377      1.0950    0.1028    -0.1427          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0228  0.2130     True      False         True      0.4000           1.0950      1.0000
  u56 TOP20     S3 25.0000   all       S1 0.2500    False      4.0000     1.1167      1.0862    0.1212    -0.1721          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0140  0.2042     True       True         True      0.4000           1.0950      1.0000
  u56 TOP20     S4 10.0000   pub       S0 0.5000    False      6.0000     1.2520      1.2673    0.1091    -0.1307          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0996  0.3853     True       True         True      0.5000           1.2673      1.0000
  u56 TOP20     S4 10.0000   pub       S1 0.2500    False      5.0000     1.2315      1.2095    0.1388    -0.1766          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0418  0.3274     True       True         True      0.5000           1.2673      1.0000
  u56 TOP20     S4 10.0000   ext       S0 0.4000    False      9.0000     1.2527      1.2447    0.1214    -0.1491          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0770  0.3627     True       True         True      0.5000           1.2673      0.9833
  u56 TOP20     S4 10.0000   ext       S1 0.4000    False      8.0000     1.2527      1.2447    0.1214    -0.1491          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0770  0.3627     True       True         True      0.5000           1.2673      0.9833
  u56 TOP20     S4 10.0000   all       S0 0.4000    False     12.0000     1.2527      1.2447    0.1214    -0.1491          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0770  0.3627     True       True         True      0.6000           1.2840      0.6014
  u56 TOP20     S4 10.0000   all       S1 0.4000    False      8.0000     1.2527      1.2447    0.1214    -0.1491          1.1677        0.1664        -0.2221          0.8820        0.1545        -0.3372   0.0770  0.3627     True       True         True      0.6000           1.2840      0.6014
  u56 TOP20     S4 25.0000   pub       S0 0.2500    False      6.0000     1.0869      1.0951    0.1243    -0.1779          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0229  0.2131     True       True         True      0.5000           1.1228      0.1429
  u56 TOP20     S4 25.0000   pub       S1 0.2500    False      4.0000     1.0869      1.0951    0.1243    -0.1779          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0229  0.2131     True       True         True      0.5000           1.1228      0.1429
  u56 TOP20     S4 25.0000   ext       S0 0.3000    False      9.0000     1.0888      1.1019    0.1188    -0.1688          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0297  0.2199     True       True         True      0.5000           1.1228      0.2833
  u56 TOP20     S4 25.0000   ext       S1 0.2500    False      4.0000     1.0869      1.0951    0.1243    -0.1779          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0229  0.2131     True       True         True      0.5000           1.1228      0.2833
  u56 TOP20     S4 25.0000   all       S0 0.3000    False     12.0000     1.0888      1.1019    0.1188    -0.1688          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0297  0.2199     True       True         True      0.5000           1.1228      0.3706
  u56 TOP20     S4 25.0000   all       S1 0.2500    False      4.0000     1.0869      1.0951    0.1243    -0.1779          1.0722        0.1509        -0.2234          0.8820        0.1545        -0.3372   0.0229  0.2131     True       True         True      0.5000           1.1228      0.3706

  [S0/pub] picks in 16 cells (abstains 0); picks [np.float64(0.25), np.float64(0.5)]; modal f [0.5]
    mean OOS Sharpe 1.1683 vs control 1.0539 vs SPY 0.8820; mean premium over control +0.1144 (positive in 16/16)
    OOS 4b bars cleared by the pick: Sharpe>SPY 15/16, DD cap 16/16, CAGR floor 2/16; all three 2/16
    IS->OOS rank agreement across f (Spearman, per cell): median 1.000; the OOS-best f is the pick in 15/16 cells; regret (OOS best minus pick) mean +0.0017

  [S1/pub] picks in 15 cells (abstains 1); picks [np.float64(0.2), np.float64(0.25)]; modal f [0.25]
    mean OOS Sharpe 1.1255 vs control 1.0704 vs SPY 0.8820; mean premium over control +0.0551 (positive in 15/15)
    OOS 4b bars cleared by the pick: Sharpe>SPY 14/15, DD cap 15/15, CAGR floor 14/15; all three 14/15
    IS->OOS rank agreement across f (Spearman, per cell): median 1.000; the OOS-best f is the pick in 0/15 cells; regret (OOS best minus pick) mean +0.0635

  [S0/ext] picks in 16 cells (abstains 0); picks [np.float64(0.3), np.float64(0.4), np.float64(0.5)]; modal f [0.5]
    mean OOS Sharpe 1.1651 vs control 1.0539 vs SPY 0.8820; mean premium over control +0.1112 (positive in 16/16)
    OOS 4b bars cleared by the pick: Sharpe>SPY 14/16, DD cap 16/16, CAGR floor 2/16; all three 2/16
    IS->OOS rank agreement across f (Spearman, per cell): median 1.000; the OOS-best f is the pick in 12/16 cells; regret (OOS best minus pick) mean +0.0050

  [S1/ext] picks in 15 cells (abstains 1); picks [np.float64(0.2), np.float64(0.25), np.float64(0.3), np.float64(0.35), np.float64(0.4)]; modal f [0.4]
    mean OOS Sharpe 1.1481 vs control 1.0704 vs SPY 0.8820; mean premium over control +0.0778 (positive in 15/15)
    OOS 4b bars cleared by the pick: Sharpe>SPY 14/15, DD cap 15/15, CAGR floor 9/15; all three 9/15
    IS->OOS rank agreement across f (Spearman, per cell): median 1.000; the OOS-best f is the pick in 0/15 cells; regret (OOS best minus pick) mean +0.0409

  [S0/all] picks in 16 cells (abstains 0); picks [np.float64(0.3), np.float64(0.4), np.float64(0.5), np.float64(0.6)]; modal f [0.5]
    mean OOS Sharpe 1.1722 vs control 1.0539 vs SPY 0.8820; mean premium over control +0.1183 (positive in 16/16)
    OOS 4b bars cleared by the pick: Sharpe>SPY 14/16, DD cap 16/16, CAGR floor 2/16; all three 2/16
    IS->OOS rank agreement across f (Spearman, per cell): median 0.881; the OOS-best f is the pick in 7/16 cells; regret (OOS best minus pick) mean +0.0152

  [S1/all] picks in 15 cells (abstains 1); picks [np.float64(0.2), np.float64(0.25), np.float64(0.3), np.float64(0.35), np.float64(0.4)]; modal f [0.4]
    mean OOS Sharpe 1.1481 vs control 1.0704 vs SPY 0.8820; mean premium over control +0.0778 (positive in 15/15)
    OOS 4b bars cleared by the pick: Sharpe>SPY 14/15, DD cap 15/15, CAGR floor 9/15; all three 9/15
    IS->OOS rank agreement across f (Spearman, per cell): median 0.958; the OOS-best f is the pick in 0/15 cells; regret (OOS best minus pick) mean +0.0579

==============================================================================================================
KEEP PATHS — every row that clears 4b, and the candidate row idea 139 filed.
panel  book sleeve    cost      f   CAGR  Sharpe   MaxDD     H1     H2  OOS_Sharpe  OOS_CAGR  OOS_MaxDD  gross  turnover  m_min  pass4b  pass4a_v2   m_H1   m_H2  m_OOS   m_DD  m_CAGR
broad EWall     S3 10.0000 0.2000 0.1240  1.2115 -0.1985 1.3410 1.0969      1.1756    0.1210    -0.1985 0.7502    1.9991 0.0038    True      False 0.3844 0.2628 0.2936 0.0038  0.0174
broad EWall     S3 10.0000 0.2500 0.1193  1.2370 -0.1850 1.3721 1.1177      1.1959    0.1162    -0.1850 0.7502    2.3328 0.0127    True      False 0.4155 0.2836 0.3139 0.0172  0.0127
broad EWall     S3 10.0000 0.3000 0.1146  1.2636 -0.1718 1.4045 1.1398      1.2171    0.1113    -0.1718 0.7502    2.6732 0.0080    True      False 0.4478 0.3058 0.3351 0.0305  0.0080
broad EWall     S3 10.0000 0.3500 0.1097  1.2914 -0.1586 1.4375 1.1633      1.2391    0.1063    -0.1586 0.7502    3.0178 0.0031    True      False 0.4809 0.3293 0.3571 0.0437  0.0031
broad EWall     S3 25.0000 0.2000 0.1206  1.1815 -0.1990 1.3077 1.0697      1.1476    0.1179    -0.1990 0.7502    1.9991 0.0033    True      False 0.3511 0.2357 0.2656 0.0033  0.0140
broad EWall     S3 25.0000 0.2500 0.1154  1.1997 -0.1857 1.3302 1.0846      1.1616    0.1126    -0.1857 0.7502    2.3328 0.0088    True      False 0.3735 0.2505 0.2796 0.0166  0.0088
broad EWall     S3 25.0000 0.3000 0.1101  1.2181 -0.1724 1.3526 1.0999      1.1757    0.1072    -0.1724 0.7502    2.6732 0.0035    True      False 0.3960 0.2659 0.2937 0.0299  0.0035
broad EWall     S4 10.0000 0.2500 0.1207  1.2131 -0.1936 1.3167 1.1200      1.1928    0.1189    -0.1936 0.7502    2.3174 0.0087    True      False 0.3601 0.2860 0.3108 0.0087  0.0141
broad EWall     S4 10.0000 0.3000 0.1161  1.2338 -0.1814 1.3345 1.1434      1.2141    0.1145    -0.1814 0.7502    2.6601 0.0095    True      False 0.3778 0.3094 0.3320 0.0209  0.0095
broad EWall     S4 10.0000 0.3500 0.1114  1.2551 -0.1692 1.3516 1.1685      1.2364    0.1100    -0.1692 0.7502    3.0102 0.0048    True      False 0.3950 0.3344 0.3544 0.0331  0.0048
broad EWall     S4 25.0000 0.2500 0.1168  1.1773 -0.1942 1.2774 1.0875      1.1591    0.1152    -0.1942 0.7502    2.3174 0.0081    True      False 0.3207 0.2534 0.2771 0.0081  0.0102
broad EWall     S4 25.0000 0.3000 0.1117  1.1903 -0.1821 1.2862 1.1043      1.1734    0.1103    -0.1821 0.7502    2.6601 0.0051    True      False 0.3296 0.2703 0.2914 0.0202  0.0051
broad TOP20     S3 10.0000 0.2500 0.1246  1.0377 -0.1890 1.2180 0.8991      0.9747    0.1239    -0.1890 0.7503   12.1342 0.0133    True      False 0.2614 0.0651 0.0927 0.0133  0.0180
broad TOP20     S3 10.0000 0.3000 0.1197  1.0518 -0.1753 1.2355 0.9096      0.9844    0.1185    -0.1753 0.7503   11.9119 0.0131    True      False 0.2789 0.0756 0.1024 0.0270  0.0131
broad TOP20     S3 10.0000 0.3500 0.1147  1.0661 -0.1626 1.2527 0.9206      0.9943    0.1130    -0.1626 0.7503   11.6870 0.0081    True      False 0.2961 0.0866 0.1123 0.0397  0.0081
broad TOP20     S3 10.0000 0.4000 0.1096  1.0806 -0.1514 1.2691 0.9321      1.0043    0.1074    -0.1514 0.7502   11.4574 0.0030    True      False 0.3124 0.0981 0.1223 0.0509  0.0030
broad TOP20     S4 10.0000 0.2500 0.1256  1.0304 -0.1973 1.1849 0.9106      0.9822    0.1264    -0.1973 0.7503   12.1810 0.0050    True      False 0.2282 0.0766 0.1002 0.0050  0.0190
broad TOP20     S4 10.0000 0.3000 0.1210  1.0432 -0.1847 1.1944 0.9249      0.9949    0.1215    -0.1847 0.7503   11.9632 0.0144    True      False 0.2378 0.0908 0.1128 0.0176  0.0144
broad TOP20     S4 10.0000 0.3500 0.1161  1.0564 -0.1720 1.2031 0.9403      1.0082    0.1165    -0.1720 0.7503   11.7440 0.0095    True      False 0.2465 0.1062 0.1262 0.0303  0.0095
broad TOP20     S4 10.0000 0.4000 0.1111  1.0697 -0.1601 1.2105 0.9570      1.0225    0.1114    -0.1601 0.7502   11.5210 0.0045    True      False 0.2539 0.1230 0.1405 0.0422  0.0045
  u56 EWall     S3 10.0000 0.1000 0.1248  1.1651 -0.2002 1.2418 1.1048      1.1684    0.1292    -0.2002 0.7502    1.3251 0.0021    True      False 0.2852 0.2708 0.2864 0.0021  0.0182
  u56 EWall     S3 10.0000 0.1500 0.1207  1.1868 -0.1879 1.2692 1.1222      1.1853    0.1246    -0.1879 0.7502    1.6346 0.0141    True      False 0.3126 0.2882 0.3033 0.0144  0.0141
  u56 EWall     S3 10.0000 0.2000 0.1165  1.2094 -0.1763 1.2976 1.1405      1.2029    0.1199    -0.1763 0.7502    1.9591 0.0099    True      False 0.3410 0.3065 0.3209 0.0260  0.0099
  u56 EWall     S3 10.0000 0.2500 0.1122  1.2331 -0.1667 1.3269 1.1598      1.2211    0.1151    -0.1667 0.7502    2.2930 0.0056    True      False 0.3703 0.3258 0.3391 0.0356  0.0056
  u56 EWall     S3 10.0000 0.3000 0.1078  1.2575 -0.1572 1.3567 1.1802      1.2400    0.1102    -0.1572 0.7502    2.6334 0.0012    True      False 0.4001 0.3462 0.3580 0.0451  0.0012
  u56 EWall     S3 25.0000 0.1000 0.1226  1.1462 -0.2005 1.2210 1.0874      1.1506    0.1271    -0.2005 0.7502    1.3251 0.0018    True      False 0.2644 0.2534 0.2686 0.0018  0.0160
  u56 EWall     S3 25.0000 0.1500 0.1179  1.1621 -0.1883 1.2414 1.1001      1.1626    0.1220    -0.1883 0.7502    1.6346 0.0113    True      False 0.2847 0.2661 0.2806 0.0140  0.0113
  u56 EWall     S3 25.0000 0.2000 0.1132  1.1782 -0.1767 1.2617 1.1131      1.1746    0.1168    -0.1767 0.7502    1.9591 0.0066    True      False 0.3051 0.2791 0.2926 0.0256  0.0066
  u56 EWall     S3 25.0000 0.2500 0.1084  1.1943 -0.1672 1.2818 1.1263      1.1865    0.1116    -0.1672 0.7502    2.2930 0.0018    True      False 0.3251 0.2923 0.3045 0.0351  0.0018
  u56 EWall     S4 10.0000 0.1500 0.1215  1.1738 -0.1930 1.2374 1.1239      1.1844    0.1264    -0.1930 0.7502    1.6181 0.0093    True      False 0.2808 0.2899 0.3024 0.0093  0.0149
  u56 EWall     S4 10.0000 0.2000 0.1176  1.1915 -0.1822 1.2533 1.1431      1.2019    0.1222    -0.1822 0.7502    1.9399 0.0110    True      False 0.2967 0.3091 0.3199 0.0201  0.0110
  u56 EWall     S4 10.0000 0.2500 0.1135  1.2097 -0.1727 1.2690 1.1635      1.2202    0.1179    -0.1727 0.7502    2.2740 0.0069    True      False 0.3124 0.3295 0.3382 0.0296  0.0069
  u56 EWall     S4 10.0000 0.3000 0.1093  1.2283 -0.1640 1.2840 1.1851      1.2393    0.1136    -0.1640 0.7502    2.6172 0.0027    True      False 0.3274 0.3511 0.3572 0.0383  0.0027
  u56 EWall     S4 25.0000 0.1500 0.1188  1.1499 -0.1935 1.2110 1.1022      1.1620    0.1237    -0.1935 0.7502    1.6181 0.0088    True      False 0.2544 0.2681 0.2800 0.0088  0.0122
  u56 EWall     S4 25.0000 0.2000 0.1143  1.1614 -0.1828 1.2195 1.1161      1.1740    0.1191    -0.1828 0.7502    1.9399 0.0077    True      False 0.2629 0.2821 0.2920 0.0195  0.0077
  u56 EWall     S4 25.0000 0.2500 0.1097  1.1725 -0.1732 1.2268 1.1306      1.1861    0.1143    -0.1732 0.7502    2.2740 0.0031    True      False 0.2702 0.2966 0.3041 0.0291  0.0031
  u56 TOP20     S3 10.0000 0.1000 0.1444  1.1854 -0.2018 1.2918 1.1131      1.1740    0.1538    -0.2018 0.7503    9.0703 0.0005    True      False 0.3352 0.2791 0.2920 0.0005  0.0378
  u56 TOP20     S3 10.0000 0.1500 0.1394  1.1982 -0.1911 1.3076 1.1230      1.1834    0.1479    -0.1911 0.7503    8.9954 0.0112    True      False 0.3510 0.2890 0.3014 0.0112  0.0328
  u56 TOP20     S3 10.0000 0.2000 0.1343  1.2111 -0.1809 1.3232 1.1330      1.1927    0.1418    -0.1809 0.7503    8.9359 0.0214    True      False 0.3665 0.2990 0.3107 0.0214  0.0277
  u56 TOP20     S3 10.0000 0.2500 0.1291  1.2239 -0.1708 1.3382 1.1431      1.2019    0.1356    -0.1708 0.7503    8.8870 0.0225    True      False 0.3816 0.3091 0.3199 0.0315  0.0225
  u56 TOP20     S3 10.0000 0.3000 0.1237  1.2366 -0.1609 1.3524 1.1534      1.2110    0.1294    -0.1609 0.7503    8.8428 0.0171    True      False 0.3958 0.3194 0.3290 0.0414  0.0171
  u56 TOP20     S3 10.0000 0.3500 0.1182  1.2487 -0.1511 1.3652 1.1639      1.2198    0.1230    -0.1511 0.7503    8.8004 0.0116    True      False 0.4085 0.3298 0.3378 0.0512  0.0116
  u56 TOP20     S3 10.0000 0.4000 0.1126  1.2600 -0.1414 1.3755 1.1742      1.2280    0.1165    -0.1414 0.7503    8.7579 0.0060    True      False 0.4189 0.3402 0.3460 0.0609  0.0060
  u56 TOP20     S3 25.0000 0.1500 0.1242  1.0802 -0.1924 1.1726 1.0174      1.0763    0.1328    -0.1924 0.7503    8.9954 0.0099    True      False 0.2160 0.1834 0.1943 0.0099  0.0176
  u56 TOP20     S3 25.0000 0.2000 0.1192  1.0880 -0.1822 1.1816 1.0235      1.0816    0.1271    -0.1822 0.7503    8.9359 0.0126    True      False 0.2250 0.1895 0.1995 0.0201  0.0126
  u56 TOP20     S3 25.0000 0.2500 0.1141  1.0951 -0.1721 1.1893 1.0293      1.0862    0.1212    -0.1721 0.7503    8.8870 0.0075    True      False 0.2327 0.1953 0.2042 0.0302  0.0075
  u56 TOP20     S3 25.0000 0.3000 0.1089  1.1014 -0.1622 1.1954 1.0348      1.0901    0.1151    -0.1622 0.7503    8.8428 0.0023    True      False 0.2388 0.2008 0.2081 0.0401  0.0023
  u56 TOP20     S4 10.0000 0.1500 0.1405  1.1930 -0.1950 1.2870 1.1291      1.1870    0.1498    -0.1950 0.7503    9.0119 0.0073    True      False 0.3304 0.2950 0.3050 0.0073  0.0339
  u56 TOP20     S4 10.0000 0.2000 0.1357  1.2041 -0.1858 1.2949 1.1417      1.1981    0.1444    -0.1858 0.7503    8.9533 0.0165    True      False 0.3383 0.3077 0.3161 0.0165  0.0291
  u56 TOP20     S4 10.0000 0.2500 0.1307  1.2151 -0.1766 1.3019 1.1548      1.2095    0.1388    -0.1766 0.7503    8.9046 0.0241    True      False 0.3453 0.3208 0.3274 0.0257  0.0241
  u56 TOP20     S4 10.0000 0.3000 0.1256  1.2258 -0.1674 1.3076 1.1686      1.2210    0.1332    -0.1674 0.7503    8.8609 0.0190    True      False 0.3509 0.3346 0.3390 0.0349  0.0190
  u56 TOP20     S4 10.0000 0.3500 0.1203  1.2361 -0.1583 1.3114 1.1829      1.2328    0.1273    -0.1583 0.7503    8.8199 0.0137    True      False 0.3548 0.3489 0.3508 0.0440  0.0137
  u56 TOP20     S4 10.0000 0.4000 0.1149  1.2455 -0.1491 1.3126 1.1978      1.2447    0.1214    -0.1491 0.7503    8.7799 0.0083    True      False 0.3559 0.3638 0.3627 0.0532  0.0083
  u56 TOP20     S4 25.0000 0.1500 0.1252  1.0763 -0.1963 1.1541 1.0242      1.0807    0.1348    -0.1963 0.7503    9.0119 0.0060    True      False 0.1974 0.1902 0.1987 0.0060  0.0186
  u56 TOP20     S4 25.0000 0.2000 0.1205  1.0828 -0.1871 1.1562 1.0333      1.0880    0.1296    -0.1871 0.7503    8.9533 0.0139    True      False 0.1996 0.1993 0.2060 0.0152  0.0139
  u56 TOP20     S4 25.0000 0.2500 0.1157  1.0886 -0.1779 1.1569 1.0424      1.0951    0.1243    -0.1779 0.7503    8.9046 0.0091    True      False 0.2002 0.2084 0.2131 0.0244  0.0091
  u56 TOP20     S4 25.0000 0.3000 0.1107  1.0936 -0.1688 1.1555 1.0516      1.1019    0.1188    -0.1688 0.7503    8.8609 0.0041    True      False 0.1989 0.2176 0.2199 0.0335  0.0041

Idea 139's candidate rows (EWall + S3 at f=0.25), re-derived here:
panel  book sleeve    cost      f   CAGR  Sharpe   MaxDD     H1     H2  OOS_Sharpe  OOS_CAGR  OOS_MaxDD  gross  turnover  m_min  pass4b  pass4a_v2
  u56 EWall     S3 10.0000 0.2500 0.1122  1.2331 -0.1667 1.3269 1.1598      1.2211    0.1151    -0.1667 0.7502    2.2930 0.0056    True      False
  u56 EWall     S3 25.0000 0.2500 0.1084  1.1943 -0.1672 1.2818 1.1263      1.1865    0.1116    -0.1672 0.7502    2.2930 0.0018    True      False
broad EWall     S3 10.0000 0.2500 0.1193  1.2370 -0.1850 1.3721 1.1177      1.1959    0.1162    -0.1850 0.7502    2.3328 0.0127    True      False
broad EWall     S3 25.0000 0.2500 0.1154  1.1997 -0.1857 1.3302 1.0846      1.1616    0.1126    -0.1857 0.7502    2.3328 0.0088    True      False
Its no-sleeve control (EWall, f=0.00):
panel  book sleeve    cost      f   CAGR  Sharpe   MaxDD     H1     H2  OOS_Sharpe  OOS_CAGR  OOS_MaxDD  gross  turnover   m_min  pass4b  pass4a_v2
  u56 EWall     S3 10.0000 0.0000 0.1327  1.1240 -0.2253 1.1901 1.0719      1.1357    0.1382    -0.2253 0.7502    0.8284 -0.0230   False      False
  u56 EWall     S3 25.0000 0.0000 0.1313  1.1134 -0.2255 1.1793 1.0613      1.1250    0.1367    -0.2255 0.7502    0.8284 -0.0232   False      False
