file,status,n_cells,n_arms
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.survival.csv,no arm column,0,0
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.walkforward.csv,no arm column,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,no arm column,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census_rejects.csv,no arm column,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.duplicates.csv,no arm column,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.grid.csv,no arm column,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.panels.csv,no arm column,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.q2.csv,no arm column,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.ucurve.csv,no arm column,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.walkforward.csv,no arm column,0,0
2026-09-06_ranking-subtracts-value_B.bands.csv,no arm column,0,0
2026-09-06_ranking-subtracts-value_B.cagr.csv,no arm column,0,0
2026-09-06_ranking-subtracts-value_B.comparisons.csv,no arm column,0,0
2026-09-06_ranking-subtracts-value_B.fwd_vs_rand_seeds.csv,no arm column,0,0
2026-09-06_ranking-subtracts-value_B.grid.csv,no usable cell,124,0
2026-09-06_ranking-subtracts-value_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.census.csv,no arm column,0,0
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.grid.csv,no arm column,0,0
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.rungs.csv,no arm column,0,0
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.verdicts.csv,no arm column,0,0
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.walkforward.csv,no arm column,0,0
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.cells.csv,no arm column,0,0
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.census.csv,no arm column,0,0
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.record.csv,no arm column,0,0
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.walkforward.csv,no arm column,0,0
2026-09-06_re-read-every-published-clause-on-the-signed-statistic_C.keep.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_re-read-every-published-clause-on-the-signed-statistic_C.mechanism.csv,no arm column,0,0
2026-09-06_re-read-every-published-clause-on-the-signed-statistic_C.reread.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_re-read-every-published-clause-on-the-signed-statistic_C.summary.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_re-read-every-published-clause-on-the-signed-statistic_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_risk-budget-as-an-explicit-rule_cloud.fidelity.csv,no arm column,0,0
2026-09-06_risk-budget-as-an-explicit-rule_cloud.grid.csv,no arm column,0,0
2026-09-06_risk-budget-as-an-explicit-rule_cloud.matched.csv,no arm column,0,0
2026-09-06_risk-budget-as-an-explicit-rule_cloud.walkforward.csv,ADMITTED,8,48
2026-09-06_small-cap-slower-trend_B.decomp.csv,no arm column,0,0
2026-09-06_small-cap-slower-trend_B.flips.csv,no arm column,0,0
2026-09-06_small-cap-slower-trend_B.grid.csv,no arm column,0,0
2026-09-06_small-cap-slower-trend_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_stop-only-in-crashes_B.grid.csv,no usable cell,60,0
2026-09-06_stop-only-in-crashes_B.h1.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_stop-only-in-crashes_B.premise.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_stop-only-in-crashes_B.priceable.csv,no usable cell,63,0
2026-09-06_stop-only-in-crashes_B.regime.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_stop-only-in-crashes_B.walkforward.csv,no arm column,0,0
2026-09-06_the-IS-chosen-substitute-arm-for-every-named-asset-set_C.census.csv,no arm column,0,0
2026-09-06_the-IS-chosen-substitute-arm-for-every-named-asset-set_C.walkforward.csv,no arm column,0,0
2026-09-06_the-anchor-position-column_B.freshpos.csv,no arm column,0,0
2026-09-06_the-anchor-position-column_B.keep.csv,no arm column,0,0
2026-09-06_the-anchor-position-column_B.ladder.csv,no arm column,0,0
2026-09-06_the-anchor-position-column_B.perdial.csv,no arm column,0,0
2026-09-06_the-anchor-position-column_B.position.csv,no arm column,0,0
2026-09-06_the-anchor-position-column_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_the-hindsight-overlap-test-as-a-pre-registration-check_cloud.books.csv,no arm column,0,0
2026-09-06_the-hindsight-overlap-test-as-a-pre-registration-check_cloud.link.csv,no arm column,0,0
2026-09-06_the-hindsight-overlap-test-as-a-pre-registration-check_cloud.overlap.csv,no arm column,0,0
2026-09-06_the-hindsight-overlap-test-as-a-pre-registration-check_cloud.rule8.csv,no arm column,0,0
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.anchors.csv,no arm column,0,0
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.claims.csv,no arm column,0,0
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.walkforward.csv,no usable cell,14,0
2026-09-06_time-varying-share-vs-fixed-n_B.grid.csv,ADMITTED,6,336
2026-09-06_time-varying-share-vs-fixed-n_B.gross.csv,no arm column,0,0
2026-09-06_time-varying-share-vs-fixed-n_B.paired.csv,no arm column,0,0
2026-09-06_time-varying-share-vs-fixed-n_B.peryear.csv,no arm column,0,0
2026-09-06_time-varying-share-vs-fixed-n_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_trend-filter-by-market-cap_B.deciles.csv,no usable cell,21,0
2026-09-06_trend-filter-by-market-cap_B.grid.csv,ADMITTED,25,67
2026-09-06_trend-filter-by-market-cap_B.grossband.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_trend-filter-by-market-cap_B.summary.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_trend-filter-by-market-cap_B.walkforward.csv,ADMITTED,5,13
2026-09-06_trend-filter-by-market-cap_B.zerocost.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_trend-filter-by-market-cap_cloud.deciles.csv,no arm column,0,0
2026-09-06_trend-filter-by-market-cap_cloud.sweep.csv,no arm column,0,0
2026-09-06_trend-filter-by-market-cap_cloud.walkforward.csv,no arm column,0,0
2026-09-06_turnover-budget-the-broad-ranked-book_B.grid.csv,no arm column,0,0
2026-09-06_turnover-budget-the-broad-ranked-book_B.split.csv,no arm column,0,0
2026-09-06_turnover-budget-the-broad-ranked-book_B.walkforward.csv,no arm column,0,0
2026-09-06_vol20-gate-in-isolation_cloud.grid.csv,no arm column,0,0
2026-09-06_vol20-gate-in-isolation_cloud.walkforward.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_B.grid.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_B.loo.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_B.names.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_B.sectors.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_B.years.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_cloud.grid.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_cloud.names.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_cloud.regimes.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_cloud.repro.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_cloud.sectors.csv,no arm column,0,0
2026-09-06_what-actually-moves-H2_cloud.walkforward.csv,no usable cell,32,0
2026-09-06_what-actually-moves-H2_cloud.years.csv,no arm column,0,0
2026-09-06_what-modal-share-makes-a-mode-writable_cloud.cells.csv,no arm column,0,0
2026-09-06_what-modal-share-makes-a-mode-writable_cloud.keep.csv,no arm column,0,0
2026-09-06_what-modal-share-makes-a-mode-writable_cloud.sweep.csv,no arm column,0,0
2026-09-06_what-modal-share-makes-a-mode-writable_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_what-predicts-a-panel_B.grid.csv,no arm column,0,0
2026-09-06_what-predicts-a-panel_B.partial.csv,no arm column,0,0
2026-09-06_what-predicts-a-panel_B.points.csv,no arm column,0,0
2026-09-06_what-predicts-a-panel_B.properties.csv,no arm column,0,0
2026-09-06_what-predicts-a-panel_B.race.csv,no arm column,0,0
2026-09-06_what-predicts-a-panel_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_where-selectivity-and-cost-cross_B.grid.csv,no arm column,0,0
2026-09-06_where-selectivity-and-cost-cross_cloud.breakeven.csv,no arm column,0,0
2026-09-06_where-selectivity-and-cost-cross_cloud.grid.csv,no arm column,0,0
2026-09-06_where-selectivity-and-cost-cross_cloud.keep.csv,no arm column,0,0
2026-09-06_where-selectivity-and-cost-cross_cloud.subpanels.csv,no arm column,0,0
2026-09-06_where-selectivity-and-cost-cross_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud.collapse.csv,no arm column,0,0
2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud.hypo.csv,no arm column,0,0
2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud.phaserows.csv,no arm column,0,0
2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud.walkforward.csv,no arm column,0,0
2026-09-07_S3-arm-cost-breakeven_B.baselines.csv,no arm column,0,0
2026-09-07_S3-arm-cost-breakeven_B.binding.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_S3-arm-cost-breakeven_B.binding_IS.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_S3-arm-cost-breakeven_B.binding_OOS.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_S3-arm-cost-breakeven_B.breakeven.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_S3-arm-cost-breakeven_B.rule8.csv,no usable cell,27,0
2026-09-07_S3-arm-cost-breakeven_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_amihud-illiquidity-premium_cloud_grid.csv,no arm column,0,0
2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C.backfill_387rows.csv,no arm column,0,0
2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C.backfill_live.csv,no arm column,0,0
2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C.grid.csv,no usable cell,72,0
2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C.per_instrument.csv,no arm column,0,0
2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.answer.csv,no arm column,0,0
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.backfill.csv,no arm column,0,0
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.census.csv,no arm column,0,0
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.grid.csv,ADMITTED,144,1191
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.ordering.csv,no arm column,0,0
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.walkforward.csv,ADMITTED,27,23
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.widthmap.csv,no arm column,0,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.ctx.csv,no arm column,0,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.floor.csv,no arm column,0,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,no arm column,0,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.keeppaths.csv,no arm column,0,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.rule8_floor.csv,no arm column,0,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,no arm column,0,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.walkforward.csv,no usable cell,43,0
2026-09-07_book-size-floor-for-any-quoted-price_B.d3.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B.draws.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B.floorcurve.csv,no arm column,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B.grid.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B.paramgrid.csv,no arm column,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B.reproduction.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B.signtest.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B.walkforward_floor.csv,no arm column,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B2.bootstrap.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B2.census.csv,no arm column,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B2.d3.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B2.floorcurve.csv,no arm column,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B2.floorwf.csv,no arm column,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B2.grid.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B2.reproduction.csv,no arm column,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B2.signtest.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_B2.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_cloud.bootstrap.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_cloud.d3.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_book-size-floor-for-any-quoted-price_cloud.grid.csv,ADMITTED,268,115
2026-09-07_book-size-floor-for-any-quoted-price_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_breadth-adaptive-count-2022_B.grid.csv,no arm column,0,0
2026-09-07_breadth-gate-depth_cloud.bsens.csv,no arm column,0,0
2026-09-07_breadth-gate-depth_cloud.ctx.csv,no arm column,0,0
2026-09-07_breadth-gate-depth_cloud.exchange.csv,no arm column,0,0
2026-09-07_breadth-gate-depth_cloud.grid.csv,no arm column,0,0
2026-09-07_breadth-gate-depth_cloud.walkforward.csv,no arm column,0,0
2026-09-07_breadth-gate-on-v2_B.breakeven.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_breadth-gate-on-v2_B.deltas.csv,ADMITTED,37,480
2026-09-07_breadth-gate-on-v2_B.grid.csv,ADMITTED,47,506
2026-09-07_breadth-gate-on-v2_B.matched.csv,no arm column,0,0
2026-09-07_breadth-gate-on-v2_B.walkforward.csv,no arm column,0,0
2026-09-07_broad-25bps-is-the-wall_cloud.decomp.csv,no arm column,0,0
2026-09-07_broad-25bps-is-the-wall_cloud.grid.csv,no arm column,0,0
2026-09-07_broad-25bps-is-the-wall_cloud.keeppaths.csv,no arm column,0,0
2026-09-07_broad-25bps-is-the-wall_cloud.matched.csv,no arm column,0,0
2026-09-07_broad-25bps-is-the-wall_cloud.walkforward.csv,no arm column,0,0
2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.gaps.csv,no arm column,0,0
2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.grid.csv,no arm column,0,0
2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.keeppaths.csv,no arm column,0,0
2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.walkforward.csv,no arm column,0,0
2026-09-07_census-adopted-constants-for-CROSSINGS-not-plateaus_cloud.grid.csv,no arm column,0,0
2026-09-07_census-adopted-constants-for-CROSSINGS-not-plateaus_cloud.keeppaths.csv,no arm column,0,0
2026-09-07_census-adopted-constants-for-CROSSINGS-not-plateaus_cloud.shape.csv,no arm column,0,0
2026-09-07_census-adopted-constants-for-CROSSINGS-not-plateaus_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C.census.csv,no arm column,0,0
2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C.ctx.csv,no arm column,0,0
2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C.grid.csv,no arm column,0,0
2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C.recovered.csv,no arm column,0,0
2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C.walkforward.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_B.correlation.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_B.curve.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_B.grid.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_B.preregistered.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_B.sleeves.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_B.slopes.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_B.walkforward.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.convexity.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.correlation.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.grid.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.keeppaths.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.ladder.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.monotonicity.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.pathdep.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.vs_null.csv,no arm column,0,0
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.axes.csv,no arm column,0,0
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.convexity.csv,no arm column,0,0
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.costladder.csv,no arm column,0,0
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.grid.csv,no arm column,0,0
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.keeppaths.csv,no arm column,0,0
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.ladder.csv,no arm column,0,0
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.monotonicity.csv,no arm column,0,0
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.regression.csv,no arm column,0,0
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.walkforward.csv,no arm column,0,0
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.effects.csv,no arm column,0,0
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.episodes.csv,no arm column,0,0
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.grid.csv,no arm column,0,0
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.parents.csv,no arm column,0,0
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.yearly.csv,no arm column,0,0
2026-09-07_does-a-BAND-recover-what-the-raw-200d-gate-burns-in-H1_cloud.core.csv,no arm column,0,0
2026-09-07_does-a-BAND-recover-what-the-raw-200d-gate-burns-in-H1_cloud.grid.csv,no arm column,0,0
2026-09-07_does-a-BAND-recover-what-the-raw-200d-gate-burns-in-H1_cloud.walkforward.csv,no arm column,0,0
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C.grid.csv,ADMITTED,539,608
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C.walkforward.csv,no arm column,0,0
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C.windows.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C.additivity.csv,no arm column,0,0
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C.ctx.csv,no arm column,0,0
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C.grid.csv,no arm column,0,0
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C.marginals.csv,no arm column,0,0
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C.matched.csv,no arm column,0,0
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C.walkforward.csv,no arm column,0,0
2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.breakeven.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,no arm column,0,0
2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.keeppaths.csv,no arm column,0,0
2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.matched.csv,no arm column,0,0
2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.walkforward.csv,no arm column,0,0
2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.window.csv,no arm column,0,0
2026-09-07_does-any-overlay-move-MaxDD-without-moving-CAGR-more_C.grid.csv,no arm column,0,0
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.calmar.csv,no arm column,0,0
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.grid.csv,no arm column,0,0
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.gross_interval.csv,no arm column,0,0
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.walkforward.csv,no arm column,0,0
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.band_effect.csv,no arm column,0,0
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.ctx.csv,no arm column,0,0
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.grid.csv,no arm column,0,0
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.keeppaths.csv,no arm column,0,0
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.matched.csv,no arm column,0,0
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.walkforward.csv,no arm column,0,0
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.winrate.csv,no arm column,0,0
2026-09-07_does-the-BAND-rescue-the-B136-H2-bar_C.grid.csv,no arm column,0,0
2026-09-07_does-the-BAND-rescue-the-B136-H2-bar_C.walkforward.csv,no arm column,0,0
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.band.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.grid.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.ray.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.walkforward.csv,no usable cell,9,0
2026-09-07_does-the-EXIT-buffer-stay-name-count-NEUTRAL-under-a-flat-cap_cloud.ctx.csv,no arm column,0,0
2026-09-07_does-the-EXIT-buffer-stay-name-count-NEUTRAL-under-a-flat-cap_cloud.grid.csv,no arm column,0,0
2026-09-07_does-the-EXIT-buffer-stay-name-count-NEUTRAL-under-a-flat-cap_cloud.marginals.csv,no arm column,0,0
2026-09-07_does-the-EXIT-buffer-stay-name-count-NEUTRAL-under-a-flat-cap_cloud.match.csv,no arm column,0,0
2026-09-07_does-the-EXIT-buffer-stay-name-count-NEUTRAL-under-a-flat-cap_cloud.walkforward.csv,no arm column,0,0
2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C.census.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C.composites.csv,no arm column,0,0
2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C.grid.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,no arm column,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_stratified.csv,no arm column,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.live.csv,ADMITTED,9,225
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.rule8.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.cells.csv,no arm column,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.grid.csv,no arm column,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.livecells.csv,no arm column,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.perfile.csv,no arm column,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.screengrid.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.separation.csv,no arm column,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.walkforward.csv,no arm column,0,0
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.corr.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.decomp.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.depth.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.grid.csv,no usable cell,240,0
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.matched.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.perpanel.csv,no arm column,0,0
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.walkforward.csv,no usable cell,20,0
2026-09-07_does-the-NUMERAIRE-clause-screen-the-queues-open-overlay-ideas_C.census.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_does-the-NUMERAIRE-clause-screen-the-queues-open-overlay-ideas_C.coverage.csv,no arm column,0,0
2026-09-07_does-the-NUMERAIRE-clause-screen-the-queues-open-overlay-ideas_C.gates.csv,no arm column,0,0
2026-09-07_does-the-NUMERAIRE-clause-screen-the-queues-open-overlay-ideas_C.grid.csv,no arm column,0,0
